age,gender,occupation,city,monthly_income,income_source,savings_rate,debt,housing_expense,food_expense,transport_expense,entertainment_expense,shopping_expense,healthcare_expense,credit_card_usage,investment,emergency_fund,financial_stress,financial_health_score
33,Female,Employee,Rural,1335.8311486242806,Salary,0.26587309325269126,5336.479833013589,427.9487603196241,132.47530716065722,121.9156136119989,154.3997128960808,61.61279675490633,76.89473778948208,Medium,Yes,Yes,High,20.42112065781359
19,Female,Employee,Urban,2882.096918732983,Business,0.19054479055222434,1259.1825166233448,860.233798107053,377.2862765739533,171.55038529943695,105.57268412802203,90.12062283947681,78.4982555305517,High,No,No,Low,9.692648427255136
51,Female,Freelancer,Urban,2028.5273765179802,Multiple,0.33692189067654776,21922.90429941756,615.3830941162443,250.061699468982,177.13339558599407,204.66457519774244,167.00829180731358,67.58465715497304,Medium,Yes,Yes,High,28.82051900545214
42,Female,Freelancer,Suburban,4585.8489028248105,Salary,0.10485888454240777,14321.432836294709,1216.585656800317,518.5822015891121,433.55332528164496,187.5301726733218,456.9650931190578,149.1667414804383,High,No,Yes,Low,8.75481748288555
47,Male,Student,Suburban,1561.9790721943791,Multiple,0.0,2875.671006581951,553.7885743075171,130.30876741490744,119.42882843509388,86.30904401918812,55.33537638782729,41.682669210106056,High,No,No,Medium,11.213194638337509
29,Male,Freelancer,Rural,7416.611791725758,Business,0.23947588157624627,2205.9488444306753,2557.132425077886,989.4776246836176,464.6611866159401,623.6126690384249,300.56580930341914,443.3822741764169,Low,Yes,No,Medium,23.095882904002618
35,Female,Employee,Urban,3741.634292183048,Salary,0.37226395198315393,5651.304521906566,1021.0664795304979,515.5041122537999,191.09979246195581,159.4554211339738,165.7520911225654,178.32579097830822,Medium,No,No,Low,13.656128878701887
52,Male,Freelancer,Rural,4646.39628939417,Salary,0.24887957376626738,9137.924926628006,1540.900495905904,404.9477644493262,384.38722518841587,180.0857674847644,316.51798768266667,197.03454043178735,Low,Yes,No,Low,27.014001838212785
63,Female,Business,Rural,1459.1099408176674,Business,0.10575909029566923,17158.95229279095,393.15793563772,217.4571788041476,113.32188424300084,166.1081633142435,83.34527928502965,104.91022425836223,Medium,No,Yes,Medium,12.268031868724654
21,Male,Employee,Suburban,5968.3732902797465,Salary,0.09770797537626788,5680.61168019068,1772.6186188721401,622.6038712465484,504.6742287109169,565.9624383106371,212.04046661132878,458.79812938122046,Low,Yes,Yes,Low,29.957545374144676
61,Female,Student,Urban,1331.0538518862909,Salary,0.4025833224222961,3417.1681526593675,341.5728758745717,146.02471874412325,129.86748832302024,54.293562212262394,40.3851317024024,65.77545420430093,Low,No,Yes,Medium,37.49243864263957
48,Male,Freelancer,Rural,2197.540702941954,Salary,0.1620619554497365,3419.108244172242,754.1095324588833,239.56330381236617,159.48241809922126,168.59252863717785,117.94189735531002,155.1906537144235,Medium,Yes,Yes,Medium,25.98358878997954
48,Female,Freelancer,Suburban,4685.970453155754,Salary,0.09850942182371257,454.55221062218385,1180.2342676297096,582.490766873928,391.89169379587776,492.6593091899221,285.4936044323756,350.81527280375565,Medium,Yes,Yes,High,15.316442137576802
45,Female,Employee,Rural,3144.4193831872803,Salary,0.31904197203597817,1938.5655366011406,909.0837911477258,377.71460699555314,179.61613738052026,118.95835886577547,246.12508249338762,121.47327686133539,High,No,No,Medium,21.049082084245164
22,Male,Employee,Rural,1313.4585363838694,Freelance,0.18527668517770832,4277.917964924357,380.9088298043347,156.64028784585838,74.83862542417891,135.2389047139198,129.4578250784473,27.991954690095636,Medium,No,Yes,Medium,20.328678166449766
24,Female,Unemployed,Urban,4305.743167664869,Business,0.0,311.7710905371555,1559.7699061267645,579.9564812133284,321.49729087174603,455.7894866328155,253.7952939918451,273.53289872792993,Low,Yes,Yes,Medium,24.33696218119281
49,Male,Employee,Suburban,2892.791484110978,Business,0.40828971381367396,3568.628599621034,918.734271754839,419.3342749965361,229.5089289130332,175.7060900553279,192.21080273580608,109.68714684785697,Medium,Yes,Yes,Medium,37.98542017074526
37,Male,Employee,Urban,1982.0756486013465,Freelance,0.25844064903220276,1323.419375330612,665.9420050993252,272.57927170719444,196.67818659918095,237.0560910235012,161.14083265881217,42.422267331655654,Medium,No,No,Low,26.102144065020365
62,Male,Employee,Rural,1128.8959198327827,Salary,0.04883273576166247,14429.340113443262,324.4039689969224,147.28308911837283,88.5492407541045,73.77403163488633,66.84512529318073,49.69749089733358,Medium,Yes,No,Low,9.053905526646249
41,Male,Employee,Urban,3033.2055146951525,Salary,0.3395791905263942,2242.43738769103,1007.4615180602949,253.39069305468342,290.77956872374347,337.3064272415645,217.843445873126,148.3782299361371,Low,Yes,Yes,High,28.068560140041836
27,Female,Unemployed,Urban,2249.101536899756,Business,0.09521668398337493,2290.146963096938,612.6113238138905,219.04756667335775,201.01600522289263,249.23272792978742,125.45865178758226,98.17562300647955,Medium,No,No,High,0.0
54,Male,Freelancer,Rural,2638.998252640281,Salary,0.08919716980750965,2598.2312378076763,1052.575889293211,230.4900749746992,250.60147241025967,248.6238659072205,262.12734108660175,96.48012737051235,Medium,Yes,Yes,High,12.006435500345965
35,Female,Employee,Urban,1104.7775924743555,Freelance,0.11082539770850025,2967.1277107471665,361.8655081139275,154.4823434040297,102.59898167099084,33.22721238695931,50.337449843779005,78.95530088223785,Medium,No,Yes,Medium,15.59672226634614
46,Male,Freelancer,Suburban,1979.6423396309842,Salary,0.3939507429157319,6586.850610195467,756.0392714094654,248.73819286619752,152.62390955982679,181.0364500140473,163.15501975445417,100.03384360241151,Medium,No,No,Medium,15.177836750664508
53,Female,Freelancer,Urban,3103.0857877241833,Salary,0.40454164540220505,2112.649842782504,824.9671050431119,255.54074585951145,155.15856076998648,119.45250030577499,112.86873687547896,209.16046001520317,Medium,No,No,Low,5.534114621022455
61,Male,Employee,Suburban,6236.861098107117,Salary,0.14520583891068145,3051.631898458142,2111.570875713486,814.7074407488764,453.7803626430652,207.38132379511842,305.522962978871,250.891390643951,Medium,No,No,Low,12.917436384611818
57,Female,Employee,Suburban,2202.5238548876637,Business,0.37056190377844656,6626.239682539145,772.331424811442,228.16652545666562,134.29216184807152,101.84980282343172,173.79721745639094,84.14627966334675,High,No,Yes,High,9.835027184817042
52,Female,Freelancer,Urban,5022.33141179339,Freelance,0.0,3006.494711121244,1849.940800708149,592.8264502158324,430.46571286346693,381.80722565457864,258.4533918271601,341.81305387404785,Low,No,Yes,Low,17.853990438378936
52,Female,Employee,Rural,3617.9911159022204,Freelance,0.2914056753502016,5741.241964219546,1168.2044361342266,436.26640058134376,216.69036333663874,258.4604368721823,186.3118568368438,269.5363818300134,Medium,No,Yes,Medium,24.531138242444825
63,Male,Student,Urban,2743.233143482167,Multiple,0.33641722703986254,1909.1898494334787,700.6551459483446,250.62734155283457,202.04636588969285,178.45923417463987,121.93398816202156,174.77460449417836,Medium,Yes,No,Medium,20.323121219053313
35,Female,Employee,Urban,1471.1932838061243,Salary,0.35064412946916784,4234.440302738913,425.43719064116107,158.76609441454178,75.36247910135681,114.94888366715865,52.84132970420007,59.3449608755265,Low,No,Yes,Low,25.431321593573387
18,Male,Unemployed,Urban,1502.3122921184852,Salary,0.20768974244818672,11036.813096216483,438.8131865677401,165.03181124349138,81.90180717499386,80.86288844644513,82.39614309894529,114.77060051595885,High,No,No,High,5.50906359561742
34,Male,Employee,Suburban,3323.4890719234395,Salary,0.25660777808112867,5445.002370509749,989.6200846163953,408.93024555964644,231.3960161903001,193.33107648472713,121.85858675220027,215.36457425097873,Medium,No,No,Low,12.652831218193935
31,Male,Unemployed,Urban,1875.728156120998,Salary,0.12828856557535306,458.9684961747852,494.873891945194,266.86960846014114,162.26328293459477,91.52069914855751,185.70378311798436,106.44133673155575,Low,Yes,No,Low,13.71625666531597
52,Male,Student,Urban,1794.2073947957663,Business,0.202514783657666,5194.548214143793,448.72245058989563,220.80581922457054,150.14094351148768,126.86144176935989,91.73896162398184,91.7691525336586,Medium,Yes,No,High,8.335890804874456
51,Male,Freelancer,Rural,2229.8616685346447,Business,0.18357841737229913,940.1237934990218,731.2906114632231,285.10447592283174,159.17409827660168,210.23782402454856,149.71144114875182,129.46752274249684,Low,Yes,Yes,High,16.125597796633823
49,Female,Student,Urban,2248.648357820433,Salary,0.17782812287602556,1182.0691203970239,810.6767554138939,284.5059018261506,133.87736652088066,171.00597659895172,110.46447324728598,50.67233526463214,Low,Yes,No,High,8.000081597659026
19,Male,Employee,Urban,3829.095866416331,Freelance,0.3134656609125006,4875.020989796092,1089.4376831276095,328.96644299086097,250.02657626061503,408.22660272794946,176.52999039376135,226.23493388277996,High,No,Yes,Low,19.83800587700582
54,Male,Employee,Urban,1895.5250509295838,Business,0.22149494354984867,1130.5233291792042,671.1500539112855,191.41698710059032,141.5917447299296,140.70115399766772,152.20917322224096,70.64097560407212,High,No,No,Low,11.128405290543009
37,Male,Employee,Urban,3643.2084620802407,Freelance,0.3693172293792695,982.5924770082468,1310.346183303426,393.914634915645,354.95296602762323,175.5117864343662,201.66291385399393,161.80399005861355,High,No,No,Medium,17.846443826108768
52,Female,Business,Urban,3040.728996179054,Salary,0.22479759057771478,2970.5571091892903,947.7528027200646,337.85202709623485,249.37706734691605,231.38742944023866,126.41668481988026,166.5201973532621,High,No,No,High,3.924526127581288
47,Female,Freelancer,Urban,1056.801324288385,Freelance,0.41913125827691766,1614.1753707351854,347.4309792999362,146.83228376103114,59.58002425463685,67.05785538006361,46.532018228634826,40.188577006454985,Low,No,No,High,9.641844290863643
38,Male,Employee,Urban,2827.7986662229537,Business,0.32272100264567666,584.1989284954362,840.1380212921118,330.22824477392766,255.11095440433186,209.98075536092955,258.4932539136064,90.18092098989617,Medium,Yes,Yes,High,24.124081646810797
26,Female,Unemployed,Urban,642.9846058794012,Freelance,0.19131994033675312,5194.653739124662,196.93562023726614,88.14496840254427,55.33254947410753,24.97601130118865,44.73161587662542,20.990248061285985,Medium,Yes,No,Medium,15.77301422353292
24,Female,Employee,Urban,1559.917741700264,Salary,0.21745973177674435,7985.798344714355,527.8228315802168,223.78062165664863,147.29497958729965,155.83508130838106,118.96913840486819,122.06299745409284,Medium,Yes,Yes,Medium,35.45436599768527
58,Male,Employee,Suburban,3076.470949057092,Salary,0.11600133755347153,7366.549781252044,936.1328053114516,395.9956263747621,247.84392819119196,188.31447337037758,111.08675518584005,89.76534506403952,Medium,No,Yes,High,7.3917763297152845
62,Female,Employee,Suburban,2427.64868821199,Salary,0.21602067774364234,1214.0106655402014,789.3822449811987,213.46327348457052,159.0035156259909,76.52085582711958,171.1209845183586,157.31102269595235,Medium,No,No,High,11.197014126309769
51,Female,Employee,Urban,1008.3331974325927,Salary,0.10174809377373269,4495.809709377475,364.5778710595027,94.84973816077499,93.14860539117304,81.6346756320589,43.39303948788745,76.75577081894117,Medium,Yes,No,Medium,15.635927836868627
24,Female,Freelancer,Rural,1394.6783811300763,Salary,0.33303696369401603,1818.7808496013308,550.4662331478252,192.41734308646082,109.99074203368372,127.67324814554162,53.70564797715064,102.72367828008058,Low,Yes,Yes,Medium,36.96429060477215
40,Male,Student,Rural,662.1839870458756,Salary,0.1656391798884948,839.2452994153286,254.05264578058336,79.10789367044488,56.375606907905194,24.195313881755993,42.35965911903744,34.654607694495425,Medium,No,Yes,High,11.521683556509446
54,Male,Student,Rural,1247.2773958187324,Salary,0.23556482133676263,1411.8725270023733,482.91433348169795,144.82500274399465,91.65995944162853,79.51269556243021,89.37314534928741,52.697481696874554,Medium,Yes,Yes,Low,32.54547082958238
56,Male,Student,Urban,3260.160396918937,Salary,0.0,177.80065089869817,1260.647365692214,481.9106162448479,294.1445113874855,238.5391059518634,180.60247347317915,158.42287412342188,Medium,Yes,Yes,Low,22.350039292427333
25,Female,Employee,Suburban,1846.9363728938222,Multiple,0.17328703492366782,1035.5634312397467,528.6481427152817,195.3194536909727,150.11996596264407,138.97190860041522,144.54534591863052,39.32288142360887,Medium,No,Yes,High,7.336770111191429
18,Female,Employee,Urban,2657.0526758220562,Salary,0.16283386188943458,687.658828542927,1041.4625653280832,220.18023782795416,251.16495578358519,88.24897230763303,233.6605723976498,160.18938029291402,High,No,No,High,0.0
54,Male,Employee,Rural,2457.309154884989,Salary,0.29209234013269403,3651.5521341850827,696.2900297464837,240.4760037675144,165.87305630989843,213.6632359154181,179.9210269921665,138.75372501970133,Medium,No,No,Medium,4.496586484342085
38,Male,Employee,Urban,2480.6887819366957,Salary,0.2522488853272809,3989.7997815032104,941.7495704927338,247.8990901496142,229.11976715947822,95.42546431413817,210.35785568970408,113.3940680352339,High,Yes,No,Medium,25.104828083990775
33,Female,Business,Urban,4070.6835451912657,Salary,0.3018307791991814,550.1965635443497,1372.4823663404627,471.6691885832282,364.0360747990936,250.54546983836798,363.8574534357502,319.59268305055423,Medium,No,Yes,Low,24.298201601718556
18,Female,Employee,Urban,2205.1364739521714,Freelance,0.24426488565572527,6822.489073228414,828.6992063365884,177.51830075569734,151.03644046284083,166.837853128646,218.94740783905286,67.0240754806368,Medium,No,Yes,Low,18.922798150440723
47,Female,Employee,Suburban,3848.097643255115,Salary,0.3230556364867845,1623.3360311873155,1528.9796401627807,574.0522570549294,360.8950715829713,375.45063987645796,272.3220701187703,211.29959260142994,Low,No,Yes,Medium,24.618727154241288
59,Female,Student,Suburban,707.2104611267381,Freelance,0.24191296844568913,1023.1084016887851,269.69853948134806,59.642350247101945,56.3257206205405,44.471989195769204,26.727285934220834,37.84790302643926,Medium,No,Yes,Medium,14.523174163930246
63,Female,Unemployed,Urban,4254.416838664617,Salary,0.06237705158458906,497.5403744623074,1584.6663117342098,409.51067333853774,291.8353245647402,442.0750119743658,250.67857737708374,112.58677225742841,Low,Yes,Yes,Low,30.994314899904225
48,Male,Employee,Urban,1280.442440648938,Salary,0.19096868213352536,1338.269321091562,359.77328596252414,162.70767553208677,81.66901652874122,127.50069430848065,105.20453096854581,62.02450175240145,Medium,No,Yes,Medium,21.866002948705535
46,Male,Unemployed,Rural,1427.2861721349714,Freelance,0.19611935652999038,2593.5402995319105,540.9214747783249,211.85193299251523,77.62124977857053,94.87181857851193,129.86270747514922,32.665860485769,Medium,No,Yes,Medium,20.846110578544447
23,Male,Unemployed,Rural,1715.8970005455847,Multiple,0.0,8069.100411921252,471.6375906698042,198.75022391158427,93.72954547065662,186.87697492612764,76.66568996692422,78.0577183464936,Low,Yes,Yes,High,8.237870390419458
47,Female,Business,Suburban,4196.170532679706,Salary,0.09834630836003273,2683.041827490354,1371.7604917145097,436.0859500318769,374.351986235163,489.25578125932725,302.8130634030776,88.46192531518062,High,Yes,No,Medium,17.6468045076252
39,Male,Student,Suburban,1564.5446081585974,Business,0.4041735883180489,2175.751917892483,509.0273415584004,142.9573643211613,108.38309310672663,85.06378950358702,126.89571060572688,45.338666013998775,Low,Yes,No,Low,26.774762481484956
50,Female,Employee,Urban,1758.2171829105773,Business,0.17254501098219316,5326.7365244246375,576.3632334743766,251.83730083310093,133.91243726269448,182.76572598994895,174.3673535073569,83.78499125884464,Medium,Yes,Yes,Medium,22.850223330985216
40,Male,Student,Urban,1508.9301080874973,Salary,0.18946544575998478,3429.238169637138,540.9090691509451,126.00381521336539,138.42918169474729,84.08232406125924,85.67938250885818,97.76565892238168,Low,No,No,Medium,15.368074373020063
32,Male,Business,Urban,2773.0342601106963,Business,0.0,661.7815453549408,857.9907891984362,235.42516775986272,229.4307559696821,254.37649398229465,91.64813078834455,139.68743765282937,Low,No,Yes,High,0.0
24,Female,Business,Urban,3539.724461782597,Freelance,0.0652765818266609,1926.144585675779,1127.3911251200516,298.9819175666489,343.75855377767124,318.937803212898,344.38334755325525,183.52859133968838,Medium,Yes,Yes,Medium,21.80534937439588
36,Male,Unemployed,Suburban,5722.506901645849,Salary,0.2484334397879287,1677.3873643384422,1996.3143572718297,644.644870405821,435.8416295648988,578.8643709662691,190.14924242381448,244.87912587644823,Medium,No,Yes,Low,18.284282364013777
24,Male,Freelancer,Urban,8102.3445540375615,Multiple,0.1535251564487828,2565.8889177555357,2854.9054314656682,1176.322917450621,450.1387653603169,401.63805683500965,377.1320085708737,455.84337476734936,Low,Yes,No,Medium,10.594753824901947
29,Female,Employee,Urban,3378.1732256676373,Salary,0.08911038163554821,1853.2504943657736,1066.252242278413,401.681506152836,227.55222989052174,385.3599607696895,231.7906039406792,233.86947190013936,Low,Yes,No,Medium,17.05670624844623
64,Male,Employee,Urban,2930.2033239254506,Salary,0.3297381950738203,1330.7896349656835,755.4696731944566,307.16345238270065,166.6857926179556,201.14741666476115,105.92127858650737,218.20699326392838,Medium,Yes,No,Medium,26.86016717727275
42,Female,Employee,Urban,1327.8682741252899,Salary,0.12988578077793972,12898.638473990939,383.57194111510324,128.40097904658828,116.02537336722779,40.112447421183795,127.49204213467894,105.73452224458143,Low,No,Yes,Low,16.518309718296386
46,Female,Employee,Suburban,6340.111137587017,Freelance,0.06990656326648922,2849.1833170418477,2482.802037893072,735.5407850711285,464.83554366613663,631.3349893153468,443.15086356168587,412.8965494783532,Medium,Yes,Yes,Medium,21.319423493515686
60,Female,Freelancer,Urban,2718.1357945522072,Freelance,0.2040459915043359,4802.342763912848,1057.657776581416,301.4573377709483,143.70393828564517,309.4527520936135,150.3619883244625,72.97719624098418,High,Yes,Yes,Medium,24.73821255010921
64,Female,Unemployed,Urban,2112.1624913231935,Salary,0.11850404206258458,2650.8878851868308,733.8651439526169,182.79003562420868,107.35552667655294,247.44491965777098,116.38679220313207,60.804773077642,Medium,Yes,No,Low,21.00335832239691
48,Male,Employee,Suburban,2962.4321568113824,Salary,0.11837664831718539,6735.96527516396,822.9208990432747,238.30053367884852,156.34013515231493,185.59390113913636,91.29286251177943,147.80580295908717,Medium,No,Yes,Low,8.01962548172449
58,Female,Business,Urban,1775.4774227424723,Salary,0.19388936760591766,2722.0838124554266,469.35870238269405,215.99110859690964,148.44852233350582,56.52106620451742,153.9654270103113,107.45232384442853,High,Yes,No,Low,12.583762942531182
37,Male,Business,Urban,758.3645584553597,Salary,0.13564320950573133,7882.255667140539,297.60417254743015,106.2370691819713,45.541737969962405,46.0904429606721,44.45075193190213,21.000335226396903,Medium,Yes,No,Medium,9.633997580756574
36,Male,Employee,Suburban,3248.3467723438703,Business,0.033308025301480915,168.97164422539828,1237.539465160148,398.30787401396634,288.7264722067414,355.787097216766,99.70528476383822,142.56399835396763,Low,Yes,No,Medium,27.36779486952299
40,Male,Employee,Urban,4775.418657176088,Business,0.2558566342663705,3293.4451324121537,1478.8954578540438,491.1269325240292,361.2725433185359,505.8757841625851,410.1026491950204,262.5173819053511,Low,Yes,No,Low,21.893283083688004
52,Male,Freelancer,Suburban,3224.268293014737,Salary,0.28659228799659175,3870.31964267246,1110.5680916608112,292.522785197111,254.8192241168845,206.77355682775314,303.4273885737266,103.23515917090104,High,No,No,Medium,12.292529305862459
53,Female,Employee,Suburban,2431.978578827035,Salary,0.1749406612451417,4042.567910122966,941.4743289285432,320.37318827456784,142.22632598555663,106.45402033122994,182.32215971049214,150.64926134165918,High,No,Yes,Medium,12.128036457976387
36,Male,Student,Urban,2456.85136502423,Salary,0.26201647490776525,1008.4673710851852,665.1264084282911,317.30462684927903,230.65937091777556,216.2596417250448,242.5598326346404,99.06036288517323,Low,Yes,Yes,Low,30.851722127086155
26,Female,Employee,Urban,2660.155540286518,Salary,0.16310948909731762,1447.109394204485,918.9224733125953,370.51586784901656,195.71584426019496,238.78008183781796,179.56118202722297,96.51562134719748,High,No,No,High,5.939472818310669
51,Male,Unemployed,Rural,2619.731499886587,Business,0.00900455665835867,1050.1514848857153,1016.2536274952618,389.8179112048632,184.98695637017187,227.29720344137692,94.08560719587278,63.870499648828066,Low,No,No,High,0.0
26,Male,Student,Urban,2367.640908795426,Salary,0.28964235611441436,4851.715308487741,888.9985153678123,207.99239955808017,212.53813075828268,103.13249205036867,231.25830002472884,144.3108709242388,Medium,No,Yes,Medium,15.39021174155789
48,Female,Freelancer,Rural,2471.724686832035,Salary,0.19008140497621956,7363.36572134837,724.3863075921668,243.51704662797133,127.60472511738024,257.5314280689782,125.62776460636118,81.60686722399178,Medium,No,No,High,0.0
53,Male,Business,Urban,5310.8457166172775,Salary,0.2150997504044006,576.0111632802841,2086.1377831758987,552.6684766542971,403.1221721650873,176.72919219083553,425.33320521034125,144.06998717248842,Medium,Yes,No,Medium,30.072545511288027
53,Female,Freelancer,Suburban,3090.6497014931056,Multiple,0.1893672881240395,3659.8341925181735,866.848318832389,363.5820432519007,265.82951188114527,362.50035571431044,201.49524183917026,118.08565389734996,Medium,No,No,Medium,9.284287953773212
55,Male,Employee,Suburban,2572.345717148896,Salary,0.181842437864331,1255.622862012308,723.5648628385602,215.37261351897723,230.91706300249132,285.9114242258548,108.83138319426916,164.0445393785622,Medium,Yes,Yes,Medium,22.489707536363955
60,Male,Freelancer,Rural,3393.487552678897,Salary,0.2142049166111566,17112.670128863458,897.5475722678905,336.98397305184335,196.068173634338,405.42087346460164,194.37967076515815,125.46997040641432,High,Yes,Yes,Low,28.615592908188894
45,Female,Employee,Urban,3393.6098739691365,Multiple,0.21612206657822,5232.35674773851,908.5296437540134,460.14057311503336,235.9370441038383,284.85781583289423,197.66638055779106,74.00549009331425,Medium,Yes,No,Medium,21.76529314703863
55,Female,Student,Urban,3916.677439397693,Salary,0.3263531291399522,2096.5607661478734,1426.6418865838934,326.5947357847942,258.6681369232036,330.26472388399526,324.5032943818507,221.32073458976234,Medium,Yes,Yes,Low,47.11205927581742
50,Male,Unemployed,Urban,1671.6129775333732,Freelance,0.24381493451423064,2604.7692388417936,487.07371275796106,229.43111109238356,166.50183395729908,108.00004253972055,82.80112478712137,91.64586731139528,Medium,No,No,Medium,8.380917848232853
29,Male,Employee,Rural,1919.3388311220117,Business,0.31765404384298623,10905.87098513339,730.0579188364218,178.35433208710316,166.51498685999525,77.0825436262681,190.9492443774944,138.40031380643046,High,No,Yes,Medium,27.590371534085556
19,Male,Freelancer,Urban,1624.9320408970318,Salary,0.35070419749931847,3156.421535409707,615.2655385781884,164.69559610581575,115.81763472285817,159.13572943546015,142.72972317817403,48.62689356161767,Medium,Yes,Yes,Medium,31.91477510720726
35,Female,Employee,Rural,3580.8714148597114,Salary,0.03886170563266775,498.3869790776142,957.7836572236115,466.4632545601832,217.53366854162738,265.8654132870299,263.05467951988794,275.4037011984005,High,Yes,Yes,Low,20.82102538999906
42,Female,Student,Urban,3494.464720706662,Salary,0.32766753688727496,13593.202999409443,1152.6581045764176,466.58912129745414,205.1088583878156,219.41538288066224,232.50913598147383,80.39496841542484,Medium,Yes,Yes,Low,39.591872210999576
50,Female,Unemployed,Urban,1291.266196644116,Business,0.26530976046044796,6719.958292306024,466.042430311043,122.35666205356686,128.79341406956664,140.49526307276037,105.84648776872824,69.84688246898135,High,No,Yes,Medium,17.00632408947131
59,Male,Business,Urban,2967.3331716210037,Business,0.2488408900094452,1741.7383199908675,1045.6771685294982,321.5884080032209,234.91041070507862,89.53917615866239,287.08363772162323,198.3362469182073,Low,Yes,No,High,15.454271681491713
30,Female,Student,Suburban,4847.008230642236,Freelance,0.2989567134789494,5435.540068031015,1287.1256101682272,469.83135147366096,417.9053541829209,354.1426934047963,483.9583579158341,318.8991536572705,Medium,Yes,Yes,High,34.66080905115855
26,Female,Unemployed,Rural,2169.6772020153167,Salary,0.17352010576536203,1614.0781450586219,647.1315411943237,251.5318867431822,125.54440206616897,192.46634741674578,196.95316075054927,128.97330501405878,Medium,Yes,No,High,10.276428609657287
63,Female,Freelancer,Urban,2855.455451287195,Salary,0.26025857208413644,1571.8357513854337,975.9845626641447,358.8397018433114,249.6617798366345,86.70707042535984,91.82362036419396,222.05866891350215,Medium,Yes,Yes,Medium,38.54846764429061
25,Female,Employee,Rural,3516.5752386578356,Salary,0.09422246546425524,2640.8474554375694,1187.373304765192,347.80779895435916,217.91520719690513,335.7800456212856,343.2998212373348,160.82454131625212,Low,Yes,No,High,0.0
44,Female,Freelancer,Urban,1261.0763487185613,Multiple,0.05879475604849538,5431.674135108818,469.25156929797015,141.68234279136362,111.09087498481597,56.6737757172747,102.55380058669992,75.00826074415045,Low,Yes,Yes,Low,20.968594077738494
49,Male,Student,Suburban,2633.302601745166,Business,0.25316873479001295,4771.688012632153,680.4766097264508,309.42806938662744,252.0353496800143,279.37221022926514,192.04464697736103,71.93301241606608,Medium,No,No,High,0.0
47,Female,Employee,Suburban,4610.34557338872,Salary,0.1930532993362336,7618.523569756604,1484.7783145432115,504.040589932249,319.9071486926309,455.53057041609503,195.79680222766015,190.5579194050097,Medium,Yes,No,Medium,20.86023059225082
23,Female,Student,Urban,1814.1922233342214,Salary,0.19970889454737914,4792.542600786473,684.5714907466418,210.39962824096023,172.65528870599925,77.2469862314231,70.43314610059767,49.088051636961644,Low,Yes,No,High,11.664025213628864
21,Male,Employee,Urban,3700.536437122639,Business,0.12023530731867424,12750.607874461013,1476.6945770217135,333.34399646790706,270.92237160825147,302.18763033552557,229.67875187895973,200.1233335147013,High,Yes,No,Medium,15.026515003913566
24,Male,Employee,Urban,2473.973406169704,Salary,0.23911770161149942,16720.412378087432,666.1775430642682,204.9298609637243,223.7497315703087,242.8452937675337,199.1376852315265,180.5896442845595,High,Yes,Yes,Low,31.870308169381122
49,Female,Business,Urban,1741.927745987588,Salary,0.1573660197240761,4032.5688577869328,604.2505899013252,147.05646218667198,126.67277450976225,56.8532230916522,143.2487973016649,72.25166747281716,Medium,No,No,Low,12.523366790893768
47,Male,Freelancer,Rural,2325.628780287683,Salary,0.19534385978292146,2129.41947198291,581.8716013766175,344.42014143757416,133.00163129801837,183.82517859459278,159.03502209970952,143.62490797774956,High,No,Yes,High,8.154068716624561
32,Female,Employee,Rural,1876.0729935610007,Salary,0.15133158227299442,2491.2642228597433,567.3797563476992,159.79519028127962,156.52503262328446,64.8283915479317,162.09998446032267,65.83460630731453,Low,No,Yes,High,11.367344480220128
51,Male,Business,Suburban,1565.3159680579836,Salary,0.11979398409537123,434.6478471180356,495.75546453797415,167.52295165960416,103.76301549025531,134.24095341190127,110.34492133832278,83.55484133804083,Low,No,No,High,0.0
58,Male,Employee,Suburban,2149.1498273370844,Salary,0.1792986521415507,3043.121726558849,648.7848651508818,291.0265532179798,115.59221178881893,235.09930542415887,129.26293473330279,61.645168466379076,Low,Yes,Yes,Medium,32.07274160486573
20,Male,Freelancer,Urban,2525.547515923639,Salary,0.3185586011903092,1608.514044452054,867.9710620353201,352.4232675942152,208.56466672046187,165.49986547169678,140.4971008621975,52.02959088079193,Medium,Yes,Yes,Low,35.384208157413426
45,Male,Employee,Urban,2246.1497535096746,Salary,0.15270360400144722,1473.019999227043,566.7192567800445,221.9038777704145,177.3333593354921,155.52044148318842,112.7993331254499,178.43564945436373,Medium,Yes,No,Medium,26.92715757582679
53,Male,Business,Rural,2137.3311626036557,Salary,0.18733766100396623,2870.1500752457105,825.5197011001494,266.7381794307729,206.26435148524507,252.1064844642924,186.97673453824805,150.37812241421116,Medium,Yes,No,Low,13.837969938755188
33,Female,Unemployed,Suburban,2732.570284717136,Salary,0.17348945338025687,365.4229540541918,813.7019671691273,357.08456019496566,148.5755830910311,194.12761417762917,123.85582620913858,158.03380535513756,High,No,Yes,Low,24.2227518200278
36,Female,Business,Suburban,3183.3933164420696,Salary,0.1362890987531981,2492.694152720498,867.6473933218132,458.76871021905026,227.66353956908594,177.31210874012132,295.9487770303384,114.49030578226896,Medium,No,No,Low,5.4208454452489105
50,Female,Unemployed,Suburban,1377.3992293029487,Salary,0.32292411573561053,3655.669438908021,433.85140026228555,195.91940333103156,84.83026620543465,164.83523247717832,71.04616868665781,89.11584859605148,Medium,Yes,Yes,Low,36.97150744741574
