Order_ID,Date,Region,Salesperson,Category,Product,Quantity,Unit_Price,Sales,Profit
ORD04320,2025-09-06,West,Meena,Furniture,Table,2,8000,16000,2711
ORD04321,2025-01-11,West,Rahul,Electronics,Mobile,12,20000,240000,57112
ORD04322,2025-01-25,East,Riya,Furniture,Sofa,16,25000,400000,83413
ORD04323,2025-09-10,East,Riya,Electronics,Mobile,8,20000,160000,33820
ORD04324,2025-03-24,North,Vikram,Furniture,Sofa,18,25000,450000,101481
ORD04325,2025-01-23,East,Arun,Electronics,Mobile,5,20000,100000,17134
ORD04326,2025-09-13,West,Rahul,Electronics,Mobile,19,20000,380000,59537
ORD04327,2025-11-18,West,Sneha,Furniture,Sofa,14,25000,350000,96735
ORD04328,2025-12-20,South,Karthik,Electronics,Laptop,8,50000,400000,73852
ORD04329,2025-05-02,East,Riya,Electronics,Monitor,2,12000,24000,5858
ORD04330,2025-06-25,South,Karthik,Electronics,Monitor,5,12000,60000,17530
ORD04331,2025-12-14,North,Vikram,Electronics,Monitor,18,12000,216000,44928
ORD04332,2025-02-11,South,Anita,Electronics,Mobile,14,20000,280000,35114
ORD04333,2025-06-26,East,Riya,Electronics,Laptop,1,50000,50000,7820
ORD04334,2025-06-19,East,Suresh,Electronics,Laptop,2,50000,100000,23430
ORD04335,2025-02-21,South,Karthik,Electronics,Laptop,7,50000,350000,87828
ORD04336,2025-06-19,South,Karthik,Electronics,Mobile,10,20000,200000,43172
ORD04337,2025-08-28,West,Sneha,Electronics,Mobile,3,20000,60000,8189
ORD04338,2025-10-06,West,Rahul,Electronics,Laptop,4,50000,200000,34565
ORD04339,2025-05-17,South,Priya,Furniture,Chair,17,3000,51000,8104
ORD04340,2025-11-22,South,Priya,Electronics,Mobile,4,20000,80000,11542
ORD04341,2025-12-15,West,Sneha,Furniture,Table,9,8000,72000,8133
ORD04342,2025-12-14,West,Rahul,Furniture,Table,11,8000,88000,12718
ORD04343,2025-06-21,South,Karthik,Furniture,Sofa,1,25000,25000,3899
ORD04344,2025-05-23,South,Anita,Electronics,Monitor,14,12000,168000,50081
ORD04345,2025-07-26,East,Suresh,Electronics,Monitor,3,12000,36000,10084
ORD04346,2025-10-15,West,Meena,Furniture,Table,19,8000,152000,39720
ORD04347,2025-08-25,North,Raj,Furniture,Table,16,8000,128000,27238
ORD04348,2025-02-26,North,Amit,Furniture,Chair,10,3000,30000,7773
ORD04349,2025-02-20,West,Rahul,Furniture,Chair,4,3000,12000,2304
ORD04350,2025-07-23,South,Anita,Furniture,Sofa,8,25000,200000,55158
ORD04351,2025-08-14,North,Vikram,Furniture,Table,15,8000,120000,18433
ORD04352,2025-12-08,North,Vikram,Electronics,Monitor,18,12000,216000,35622
ORD04353,2025-09-14,East,Arun,Furniture,Table,5,8000,40000,11677
ORD04354,2025-08-28,South,Priya,Electronics,Mobile,2,20000,40000,4826
ORD04355,2025-02-22,East,Suresh,Electronics,Laptop,5,50000,250000,64509
ORD04356,2025-12-05,East,Riya,Electronics,Laptop,13,50000,650000,153503
ORD04357,2025-02-13,East,Suresh,Furniture,Sofa,5,25000,125000,16659
ORD04358,2025-12-27,North,Vikram,Electronics,Laptop,2,50000,100000,16601
ORD04359,2025-03-29,East,Riya,Furniture,Sofa,6,25000,150000,19005
ORD04360,2025-08-20,East,Suresh,Electronics,Mobile,14,20000,280000,29199
ORD04361,2025-11-11,South,Anita,Electronics,Laptop,4,50000,200000,30632
ORD04362,2025-11-12,East,Suresh,Electronics,Laptop,16,50000,800000,215053
ORD04363,2025-07-01,West,Rahul,Furniture,Chair,6,3000,18000,3313
ORD04364,2025-06-10,East,Arun,Furniture,Sofa,18,25000,450000,55466
ORD04365,2025-11-10,East,Suresh,Furniture,Sofa,4,25000,100000,13402
ORD04366,2025-03-22,North,Raj,Electronics,Mobile,3,20000,60000,7588
ORD04367,2025-05-09,South,Karthik,Electronics,Mobile,11,20000,220000,31920
ORD04368,2025-10-18,East,Arun,Furniture,Sofa,17,25000,425000,92265
ORD04369,2025-12-13,East,Suresh,Electronics,Mobile,6,20000,120000,24167
ORD04370,2025-03-27,East,Arun,Furniture,Sofa,4,25000,100000,15969
ORD04371,2025-11-14,North,Raj,Electronics,Laptop,20,50000,1000000,212484
ORD04372,2025-07-27,South,Priya,Furniture,Sofa,6,25000,150000,42919
ORD04373,2025-12-28,North,Vikram,Electronics,Mobile,20,20000,400000,89714
ORD04374,2025-01-26,East,Arun,Furniture,Table,3,8000,24000,6599
ORD04375,2025-01-26,West,Meena,Electronics,Mobile,8,20000,160000,30468
ORD04376,2025-07-11,West,Rahul,Furniture,Table,14,8000,112000,17073
ORD04377,2025-12-30,East,Riya,Electronics,Mobile,15,20000,300000,67079
ORD04378,2025-10-21,North,Raj,Furniture,Sofa,7,25000,175000,44148
ORD04379,2025-01-03,East,Riya,Electronics,Monitor,16,12000,192000,42578
ORD04380,2025-04-10,East,Suresh,Furniture,Table,16,8000,128000,34478
ORD04381,2025-02-02,North,Vikram,Furniture,Chair,5,3000,15000,2197
ORD04382,2025-03-05,South,Priya,Furniture,Table,7,8000,56000,8146
ORD04383,2025-12-16,East,Suresh,Furniture,Sofa,14,25000,350000,96772
ORD04384,2025-05-15,North,Vikram,Furniture,Sofa,18,25000,450000,118149
ORD04385,2025-05-28,West,Rahul,Electronics,Mobile,13,20000,260000,37671
ORD04386,2025-08-26,East,Suresh,Furniture,Chair,4,3000,12000,2748
ORD04387,2025-03-01,West,Meena,Furniture,Chair,5,3000,15000,2219
ORD04388,2025-11-07,East,Riya,Electronics,Mobile,3,20000,60000,7496
ORD04389,2025-04-01,South,Priya,Electronics,Monitor,11,12000,132000,25068
ORD04390,2025-02-27,West,Rahul,Electronics,Mobile,2,20000,40000,4872
ORD04391,2025-11-22,East,Riya,Furniture,Sofa,1,25000,25000,2512
ORD04392,2025-03-21,East,Riya,Electronics,Laptop,20,50000,1000000,119077
ORD04393,2025-05-28,West,Rahul,Furniture,Sofa,14,25000,350000,75552
ORD04394,2025-02-08,West,Sneha,Furniture,Table,8,8000,64000,9114
ORD04395,2025-01-27,West,Meena,Furniture,Table,8,8000,64000,9092
ORD04396,2025-12-06,West,Rahul,Electronics,Monitor,10,12000,120000,33720
ORD04397,2025-12-13,West,Sneha,Electronics,Monitor,14,12000,168000,35594
ORD04398,2025-11-19,East,Riya,Furniture,Sofa,16,25000,400000,98651
ORD04399,2025-11-23,North,Vikram,Electronics,Mobile,4,20000,80000,16477
ORD04400,2025-03-07,East,Riya,Electronics,Laptop,7,50000,350000,44695
ORD04401,2025-06-03,East,Arun,Electronics,Monitor,11,12000,132000,37131
ORD04402,2025-12-07,East,Arun,Electronics,Monitor,6,12000,72000,11639
ORD04403,2025-04-21,North,Raj,Furniture,Sofa,9,25000,225000,56339
ORD04404,2025-03-25,East,Arun,Furniture,Table,15,8000,120000,12724
ORD04405,2025-10-27,West,Rahul,Furniture,Sofa,16,25000,400000,72791
ORD04406,2025-05-11,South,Priya,Furniture,Table,4,8000,32000,5673
ORD04407,2025-08-09,East,Suresh,Furniture,Table,10,8000,80000,15196
ORD04408,2025-08-10,West,Sneha,Furniture,Chair,5,3000,15000,4265
ORD04409,2025-05-28,East,Arun,Furniture,Sofa,17,25000,425000,116000
ORD04410,2025-12-16,South,Anita,Electronics,Mobile,14,20000,280000,75499
ORD04411,2025-05-26,East,Riya,Furniture,Chair,2,3000,6000,1599
ORD04412,2025-08-21,South,Karthik,Electronics,Monitor,10,12000,120000,19243
ORD04413,2025-01-06,South,Priya,Electronics,Laptop,6,50000,300000,66661
ORD04414,2025-04-26,North,Amit,Furniture,Chair,19,3000,57000,5869
ORD04415,2025-10-19,West,Rahul,Furniture,Table,6,8000,48000,4915
ORD04416,2025-05-29,East,Riya,Electronics,Monitor,3,12000,36000,6031
ORD04417,2025-08-23,West,Meena,Electronics,Mobile,20,20000,400000,82636
ORD04418,2025-10-21,West,Sneha,Furniture,Chair,16,3000,48000,5940
ORD04419,2025-03-21,East,Suresh,Electronics,Mobile,16,20000,320000,37527
ORD04420,2025-05-16,North,Vikram,Furniture,Sofa,16,25000,400000,42132
ORD04421,2025-11-25,West,Rahul,Furniture,Sofa,14,25000,350000,93558
ORD04422,2025-12-29,East,Suresh,Furniture,Sofa,8,25000,200000,27662
ORD04423,2025-12-24,North,Amit,Electronics,Monitor,2,12000,24000,4114
ORD04424,2025-08-15,West,Sneha,Electronics,Laptop,16,50000,800000,194503
ORD04425,2025-01-13,West,Meena,Electronics,Monitor,8,12000,96000,12804
ORD04426,2025-08-12,North,Amit,Electronics,Monitor,15,12000,180000,50009
ORD04427,2025-05-28,South,Priya,Furniture,Chair,3,3000,9000,2004
ORD04428,2025-07-26,South,Anita,Electronics,Mobile,2,20000,40000,5814
ORD04429,2025-09-12,North,Amit,Furniture,Sofa,7,25000,175000,48474
ORD04430,2025-09-26,East,Suresh,Furniture,Sofa,19,25000,475000,139097
ORD04431,2025-02-03,South,Priya,Furniture,Table,12,8000,96000,19371
ORD04432,2025-08-28,East,Arun,Furniture,Table,1,8000,8000,1967
ORD04433,2025-05-01,South,Karthik,Furniture,Table,11,8000,88000,9692
ORD04434,2025-11-24,North,Vikram,Electronics,Mobile,13,20000,260000,61567
ORD04435,2025-11-01,South,Anita,Furniture,Chair,15,3000,45000,12431
ORD04436,2025-10-21,West,Meena,Furniture,Sofa,4,25000,100000,26053
ORD04437,2025-04-24,East,Riya,Electronics,Monitor,17,12000,204000,36455
ORD04438,2025-03-09,North,Amit,Electronics,Laptop,7,50000,350000,91926
ORD04439,2025-09-13,North,Amit,Electronics,Laptop,20,50000,1000000,141038
ORD04440,2025-09-11,East,Suresh,Electronics,Mobile,12,20000,240000,53569
ORD04441,2025-10-21,West,Rahul,Furniture,Table,17,8000,136000,19879
ORD04442,2025-07-01,East,Suresh,Electronics,Laptop,11,50000,550000,103103
ORD04443,2025-06-19,East,Suresh,Electronics,Monitor,6,12000,72000,10060
ORD04444,2025-11-20,East,Arun,Furniture,Sofa,13,25000,325000,56237
ORD04445,2025-07-25,West,Meena,Furniture,Sofa,13,25000,325000,33191
ORD04446,2025-06-16,East,Arun,Electronics,Monitor,1,12000,12000,3048
ORD04447,2025-11-03,West,Rahul,Furniture,Chair,19,3000,57000,13050
ORD04448,2025-12-07,East,Arun,Furniture,Table,9,8000,72000,8834
ORD04449,2025-01-24,East,Suresh,Furniture,Sofa,7,25000,175000,49812
ORD04450,2025-02-26,West,Rahul,Electronics,Laptop,10,50000,500000,64606
ORD04451,2025-10-03,North,Amit,Electronics,Mobile,6,20000,120000,21229
ORD04452,2025-02-24,West,Meena,Electronics,Monitor,6,12000,72000,12803
ORD04453,2025-03-24,West,Meena,Furniture,Sofa,11,25000,275000,33328
ORD04454,2025-07-17,South,Priya,Electronics,Laptop,8,50000,400000,110140
ORD04455,2025-11-13,West,Meena,Electronics,Mobile,19,20000,380000,66866
ORD04456,2025-01-10,South,Priya,Electronics,Mobile,2,20000,40000,8292
ORD04457,2025-05-23,South,Anita,Electronics,Mobile,17,20000,340000,89433
ORD04458,2025-01-21,West,Meena,Electronics,Mobile,14,20000,280000,81681
ORD04459,2025-09-09,East,Riya,Electronics,Laptop,9,50000,450000,81915
ORD04460,2025-03-15,North,Raj,Furniture,Sofa,4,25000,100000,16606
ORD04461,2025-06-10,South,Anita,Electronics,Laptop,4,50000,200000,57682
ORD04462,2025-05-23,South,Anita,Furniture,Table,14,8000,112000,30399
ORD04463,2025-10-08,North,Raj,Electronics,Laptop,12,50000,600000,169715
ORD04464,2025-05-05,West,Sneha,Electronics,Laptop,12,50000,600000,130022
ORD04465,2025-05-24,East,Suresh,Furniture,Table,19,8000,152000,25643
ORD04466,2025-01-19,South,Priya,Electronics,Monitor,2,12000,24000,4800
ORD04467,2025-12-17,West,Sneha,Electronics,Mobile,12,20000,240000,42685
ORD04468,2025-02-13,South,Priya,Furniture,Chair,9,3000,27000,5595
ORD04469,2025-08-19,West,Rahul,Furniture,Sofa,2,25000,50000,6112
ORD04470,2025-01-08,West,Sneha,Furniture,Chair,20,3000,60000,7696
ORD04471,2025-02-03,South,Karthik,Furniture,Chair,1,3000,3000,702
ORD04472,2025-07-27,East,Riya,Electronics,Laptop,12,50000,600000,139890
ORD04473,2025-01-23,North,Amit,Furniture,Chair,4,3000,12000,3256
ORD04474,2025-04-10,East,Arun,Furniture,Chair,15,3000,45000,9223
ORD04475,2025-01-04,North,Raj,Electronics,Laptop,13,50000,650000,150294
ORD04476,2025-02-04,North,Vikram,Furniture,Sofa,20,25000,500000,77552
ORD04477,2025-01-12,West,Sneha,Furniture,Table,14,8000,112000,11651
ORD04478,2025-04-22,West,Meena,Electronics,Monitor,8,12000,96000,20960
ORD04479,2025-07-09,South,Priya,Furniture,Chair,9,3000,27000,7300
ORD04480,2025-02-03,North,Amit,Furniture,Table,4,8000,32000,5333
ORD04481,2025-05-02,South,Anita,Electronics,Monitor,3,12000,36000,8402
ORD04482,2025-07-23,East,Riya,Electronics,Monitor,6,12000,72000,13867
ORD04483,2025-08-31,North,Vikram,Electronics,Mobile,10,20000,200000,44552
ORD04484,2025-03-10,East,Arun,Electronics,Mobile,15,20000,300000,57770
ORD04485,2025-12-10,West,Meena,Electronics,Monitor,3,12000,36000,6383
ORD04486,2025-02-15,North,Raj,Electronics,Laptop,2,50000,100000,11619
ORD04487,2025-03-01,South,Anita,Electronics,Monitor,19,12000,228000,67427
ORD04488,2025-12-27,East,Arun,Electronics,Monitor,9,12000,108000,26140
ORD04489,2025-12-26,East,Suresh,Furniture,Table,18,8000,144000,38009
ORD04490,2025-03-05,West,Rahul,Furniture,Chair,17,3000,51000,14468
ORD04491,2025-03-01,South,Anita,Furniture,Sofa,9,25000,225000,59471
ORD04492,2025-07-02,South,Anita,Electronics,Mobile,14,20000,280000,58356
ORD04493,2025-03-08,East,Arun,Furniture,Sofa,19,25000,475000,59423
ORD04494,2025-11-29,West,Sneha,Electronics,Monitor,8,12000,96000,25319
ORD04495,2025-01-09,South,Karthik,Furniture,Chair,13,3000,39000,8249
ORD04496,2025-04-15,South,Priya,Electronics,Laptop,6,50000,300000,55313
ORD04497,2025-10-21,West,Sneha,Electronics,Mobile,3,20000,60000,9871
ORD04498,2025-06-19,South,Priya,Electronics,Laptop,7,50000,350000,89340
ORD04499,2025-12-06,South,Karthik,Furniture,Sofa,10,25000,250000,43099
ORD04500,2025-10-30,West,Sneha,Electronics,Mobile,15,20000,300000,63308
ORD04501,2025-08-07,East,Arun,Electronics,Mobile,14,20000,280000,55366
ORD04502,2025-03-11,South,Priya,Furniture,Chair,9,3000,27000,2983
ORD04503,2025-03-26,East,Riya,Furniture,Sofa,11,25000,275000,53560
ORD04504,2025-10-27,South,Karthik,Furniture,Sofa,9,25000,225000,50265
ORD04505,2025-01-05,South,Priya,Electronics,Laptop,4,50000,200000,47101
ORD04506,2025-09-23,East,Suresh,Furniture,Sofa,4,25000,100000,17688
ORD04507,2025-03-09,West,Rahul,Electronics,Monitor,15,12000,180000,49473
ORD04508,2025-03-21,South,Priya,Electronics,Monitor,16,12000,192000,20147
ORD04509,2025-01-19,South,Anita,Electronics,Monitor,16,12000,192000,46590
ORD04510,2025-07-15,North,Raj,Electronics,Monitor,19,12000,228000,30397
ORD04511,2025-09-30,West,Rahul,Furniture,Table,5,8000,40000,9867
ORD04512,2025-06-29,West,Rahul,Electronics,Mobile,1,20000,20000,4162
ORD04513,2025-07-11,West,Rahul,Furniture,Sofa,11,25000,275000,49331
ORD04514,2025-08-08,West,Sneha,Electronics,Monitor,1,12000,12000,1767
ORD04515,2025-04-04,West,Meena,Furniture,Sofa,16,25000,400000,56225
ORD04516,2025-10-05,South,Karthik,Furniture,Table,2,8000,16000,1602
ORD04517,2025-05-21,North,Amit,Furniture,Sofa,15,25000,375000,41773
ORD04518,2025-02-07,West,Sneha,Furniture,Sofa,11,25000,275000,66834
ORD04519,2025-12-31,East,Riya,Furniture,Table,19,8000,152000,35552
ORD04520,2025-11-28,North,Raj,Furniture,Chair,15,3000,45000,7358
ORD04521,2025-11-16,East,Suresh,Furniture,Chair,2,3000,6000,1786
ORD04522,2025-09-13,East,Riya,Furniture,Chair,3,3000,9000,1570
ORD04523,2025-01-04,North,Amit,Furniture,Sofa,17,25000,425000,91781
ORD04524,2025-04-09,South,Karthik,Furniture,Sofa,13,25000,325000,35589
ORD04525,2025-07-15,North,Vikram,Electronics,Mobile,14,20000,280000,65046
ORD04526,2025-09-16,East,Suresh,Electronics,Mobile,13,20000,260000,57364
ORD04527,2025-10-12,North,Amit,Electronics,Monitor,10,12000,120000,20108
ORD04528,2025-12-25,East,Riya,Furniture,Chair,9,3000,27000,5736
ORD04529,2025-06-07,South,Anita,Furniture,Table,9,8000,72000,21319
ORD04530,2025-12-03,North,Vikram,Furniture,Table,3,8000,24000,3448
ORD04531,2025-06-15,West,Sneha,Electronics,Laptop,10,50000,500000,125511
ORD04532,2025-07-30,East,Riya,Electronics,Monitor,17,12000,204000,37766
ORD04533,2025-11-30,East,Riya,Electronics,Laptop,8,50000,400000,71307
ORD04534,2025-08-03,North,Amit,Electronics,Mobile,5,20000,100000,10197
ORD04535,2025-06-18,South,Karthik,Furniture,Table,2,8000,16000,1879
ORD04536,2025-12-07,East,Arun,Electronics,Mobile,1,20000,20000,2452
ORD04537,2025-12-17,North,Amit,Furniture,Sofa,2,25000,50000,6945
ORD04538,2025-09-23,East,Riya,Furniture,Sofa,18,25000,450000,83077
ORD04539,2025-06-03,East,Riya,Electronics,Monitor,14,12000,168000,22017
ORD04540,2025-11-28,South,Anita,Electronics,Laptop,17,50000,850000,136967
ORD04541,2025-05-08,South,Karthik,Furniture,Sofa,1,25000,25000,4981
ORD04542,2025-02-20,North,Amit,Furniture,Sofa,17,25000,425000,65920
ORD04543,2025-08-04,East,Riya,Electronics,Laptop,12,50000,600000,174640
ORD04544,2025-05-16,East,Riya,Electronics,Monitor,3,12000,36000,10330
ORD04545,2025-12-10,South,Karthik,Furniture,Sofa,1,25000,25000,6857
ORD04546,2025-05-26,South,Anita,Furniture,Sofa,9,25000,225000,55078
ORD04547,2025-08-27,West,Sneha,Furniture,Sofa,12,25000,300000,38771
ORD04548,2025-12-17,West,Meena,Electronics,Mobile,8,20000,160000,44337
ORD04549,2025-12-09,West,Meena,Furniture,Table,11,8000,88000,14615
ORD04550,2025-04-21,East,Riya,Electronics,Laptop,17,50000,850000,121536
ORD04551,2025-08-11,South,Priya,Electronics,Laptop,6,50000,300000,53598
ORD04552,2025-09-16,West,Sneha,Furniture,Chair,10,3000,30000,5059
ORD04553,2025-01-08,East,Arun,Furniture,Table,8,8000,64000,18093
ORD04554,2025-02-25,West,Sneha,Furniture,Sofa,3,25000,75000,19709
ORD04555,2025-05-27,West,Meena,Furniture,Sofa,14,25000,350000,60452
ORD04556,2025-05-30,West,Sneha,Furniture,Chair,14,3000,42000,10373
ORD04557,2025-01-08,East,Arun,Furniture,Table,5,8000,40000,4330
ORD04558,2025-10-15,West,Rahul,Electronics,Monitor,7,12000,84000,19025
ORD04559,2025-02-06,East,Suresh,Electronics,Monitor,12,12000,144000,31614
ORD04560,2025-08-08,North,Raj,Furniture,Table,19,8000,152000,44450
ORD04561,2025-11-24,North,Raj,Furniture,Chair,19,3000,57000,12013
ORD04562,2025-01-22,North,Raj,Electronics,Mobile,10,20000,200000,22087
ORD04563,2025-04-21,North,Amit,Furniture,Chair,15,3000,45000,5028
ORD04564,2025-04-04,West,Rahul,Electronics,Laptop,11,50000,550000,80197
ORD04565,2025-02-26,West,Meena,Furniture,Chair,15,3000,45000,12214
ORD04566,2025-09-08,West,Meena,Electronics,Monitor,6,12000,72000,13646
ORD04567,2025-12-15,East,Arun,Electronics,Mobile,12,20000,240000,70798
ORD04568,2025-06-01,East,Arun,Electronics,Monitor,12,12000,144000,27977
ORD04569,2025-04-15,West,Meena,Electronics,Mobile,6,20000,120000,24341
ORD04570,2025-06-04,North,Vikram,Furniture,Sofa,12,25000,300000,70957
ORD04571,2025-02-10,South,Priya,Electronics,Laptop,1,50000,50000,13580
ORD04572,2025-10-31,North,Amit,Electronics,Laptop,20,50000,1000000,196091
ORD04573,2025-01-30,South,Karthik,Furniture,Sofa,15,25000,375000,56741
ORD04574,2025-04-28,West,Sneha,Electronics,Laptop,1,50000,50000,9197
ORD04575,2025-12-29,West,Sneha,Furniture,Sofa,6,25000,150000,35375
ORD04576,2025-06-18,East,Riya,Furniture,Sofa,11,25000,275000,29782
ORD04577,2025-04-15,East,Arun,Furniture,Sofa,13,25000,325000,84573
ORD04578,2025-05-16,North,Vikram,Furniture,Chair,15,3000,45000,9683
ORD04579,2025-08-19,North,Raj,Furniture,Sofa,19,25000,475000,96106
ORD04580,2025-01-20,South,Karthik,Furniture,Table,3,8000,24000,6075
ORD04581,2025-08-18,North,Raj,Furniture,Table,3,8000,24000,6430
ORD04582,2025-12-10,East,Riya,Furniture,Sofa,2,25000,50000,14864
ORD04583,2025-11-08,East,Arun,Electronics,Laptop,15,50000,750000,142684
ORD04584,2025-08-27,North,Raj,Electronics,Monitor,17,12000,204000,41140
ORD04585,2025-09-26,North,Raj,Electronics,Mobile,3,20000,60000,6415
ORD04586,2025-06-05,East,Suresh,Electronics,Mobile,9,20000,180000,32980
ORD04587,2025-01-28,West,Rahul,Electronics,Mobile,16,20000,320000,76709
ORD04588,2025-01-27,West,Meena,Furniture,Sofa,18,25000,450000,47933
ORD04589,2025-10-08,East,Riya,Furniture,Chair,9,3000,27000,2959
ORD04590,2025-07-06,East,Suresh,Furniture,Table,13,8000,104000,23511
ORD04591,2025-11-10,East,Suresh,Electronics,Laptop,2,50000,100000,17834
ORD04592,2025-02-14,North,Raj,Electronics,Laptop,17,50000,850000,95550
ORD04593,2025-07-03,South,Karthik,Furniture,Sofa,8,25000,200000,52080
ORD04594,2025-07-14,North,Vikram,Furniture,Chair,11,3000,33000,9210
ORD04595,2025-06-14,East,Riya,Electronics,Monitor,4,12000,48000,8617
ORD04596,2025-02-21,East,Arun,Electronics,Mobile,8,20000,160000,22996
ORD04597,2025-02-11,West,Sneha,Electronics,Laptop,1,50000,50000,14109
ORD04598,2025-07-24,West,Sneha,Electronics,Laptop,9,50000,450000,84738
ORD04599,2025-01-26,South,Priya,Furniture,Sofa,5,25000,125000,36927
ORD04600,2025-09-12,East,Suresh,Electronics,Monitor,4,12000,48000,7123
ORD04601,2025-01-31,East,Arun,Furniture,Table,8,8000,64000,17679
ORD04602,2025-09-06,North,Raj,Electronics,Laptop,16,50000,800000,123846
ORD04603,2025-12-02,South,Anita,Furniture,Chair,6,3000,18000,3209
ORD04604,2025-07-29,East,Riya,Electronics,Monitor,8,12000,96000,22830
ORD04605,2025-05-11,North,Raj,Furniture,Sofa,9,25000,225000,31578
ORD04606,2025-09-25,East,Arun,Electronics,Monitor,12,12000,144000,35385
ORD04607,2025-11-17,South,Priya,Electronics,Monitor,14,12000,168000,46520
ORD04608,2025-07-23,North,Vikram,Electronics,Laptop,20,50000,1000000,132224
ORD04609,2025-09-07,West,Sneha,Furniture,Sofa,10,25000,250000,36227
ORD04610,2025-03-16,North,Vikram,Electronics,Laptop,8,50000,400000,87994
ORD04611,2025-02-21,West,Sneha,Furniture,Chair,7,3000,21000,5882
ORD04612,2025-01-01,North,Vikram,Furniture,Table,16,8000,128000,31755
ORD04613,2025-07-13,East,Suresh,Furniture,Chair,5,3000,15000,3059
ORD04614,2025-11-05,East,Suresh,Furniture,Sofa,15,25000,375000,54102
ORD04615,2025-09-14,West,Sneha,Electronics,Laptop,6,50000,300000,74961
ORD04616,2025-05-01,North,Raj,Electronics,Monitor,20,12000,240000,48534
ORD04617,2025-07-04,South,Anita,Electronics,Monitor,1,12000,12000,1478
ORD04618,2025-10-14,East,Arun,Electronics,Laptop,17,50000,850000,171325
ORD04619,2025-07-27,West,Rahul,Furniture,Sofa,7,25000,175000,37988
ORD04620,2025-04-13,South,Karthik,Furniture,Sofa,3,25000,75000,16745
ORD04621,2025-08-30,East,Suresh,Furniture,Sofa,14,25000,350000,70556
ORD04622,2025-09-26,East,Riya,Electronics,Laptop,11,50000,550000,143802
ORD04623,2025-11-08,West,Sneha,Electronics,Mobile,7,20000,140000,23588
ORD04624,2025-09-02,East,Riya,Furniture,Table,15,8000,120000,18521
ORD04625,2025-02-17,South,Karthik,Electronics,Mobile,3,20000,60000,15152
ORD04626,2025-10-07,East,Suresh,Electronics,Mobile,15,20000,300000,57563
ORD04627,2025-11-05,West,Rahul,Electronics,Laptop,11,50000,550000,55631
ORD04628,2025-06-27,North,Amit,Electronics,Mobile,18,20000,360000,92661
ORD04629,2025-02-09,West,Meena,Electronics,Mobile,15,20000,300000,47597
ORD04630,2025-04-04,North,Raj,Furniture,Sofa,20,25000,500000,124217
ORD04631,2025-04-13,West,Sneha,Furniture,Chair,11,3000,33000,3401
ORD04632,2025-04-07,East,Arun,Furniture,Chair,3,3000,9000,2018
ORD04633,2025-12-11,East,Arun,Furniture,Chair,16,3000,48000,6585
ORD04634,2025-05-30,North,Amit,Furniture,Sofa,11,25000,275000,28855
ORD04635,2025-05-31,West,Sneha,Electronics,Monitor,8,12000,96000,17026
ORD04636,2025-05-17,South,Karthik,Furniture,Chair,7,3000,21000,5111
ORD04637,2025-04-27,North,Amit,Furniture,Sofa,12,25000,300000,79990
ORD04638,2025-07-23,North,Amit,Electronics,Monitor,20,12000,240000,41745
ORD04639,2025-10-16,West,Rahul,Electronics,Mobile,4,20000,80000,15747
ORD04640,2025-11-14,North,Amit,Electronics,Laptop,10,50000,500000,102259
ORD04641,2025-07-25,South,Priya,Furniture,Chair,20,3000,60000,8452
ORD04642,2025-11-01,North,Raj,Electronics,Mobile,8,20000,160000,36917
ORD04643,2025-09-25,West,Sneha,Electronics,Mobile,20,20000,400000,62253
ORD04644,2025-11-27,South,Anita,Electronics,Monitor,17,12000,204000,26343
ORD04645,2025-04-26,South,Anita,Electronics,Mobile,1,20000,20000,3628
ORD04646,2025-12-02,East,Arun,Electronics,Monitor,10,12000,120000,22789
ORD04647,2025-09-18,North,Vikram,Electronics,Mobile,6,20000,120000,33889
ORD04648,2025-01-11,West,Sneha,Furniture,Table,20,8000,160000,29437
ORD04649,2025-11-27,West,Sneha,Electronics,Mobile,13,20000,260000,70256
ORD04650,2025-07-07,South,Anita,Electronics,Laptop,6,50000,300000,81697
ORD04651,2025-12-28,West,Sneha,Furniture,Chair,20,3000,60000,10491
ORD04652,2025-11-28,South,Anita,Electronics,Monitor,8,12000,96000,14308
ORD04653,2025-06-27,North,Amit,Electronics,Laptop,11,50000,550000,102300
ORD04654,2025-12-10,South,Karthik,Electronics,Mobile,7,20000,140000,33359
ORD04655,2025-11-09,North,Amit,Electronics,Monitor,3,12000,36000,7276
ORD04656,2025-03-23,South,Priya,Furniture,Sofa,18,25000,450000,134284
ORD04657,2025-09-26,North,Raj,Electronics,Monitor,3,12000,36000,6253
ORD04658,2025-10-04,East,Suresh,Electronics,Mobile,7,20000,140000,20846
ORD04659,2025-10-22,West,Rahul,Electronics,Laptop,2,50000,100000,24053
ORD04660,2025-04-23,East,Arun,Furniture,Chair,10,3000,30000,6737
ORD04661,2025-04-23,West,Meena,Electronics,Monitor,20,12000,240000,34744
ORD04662,2025-05-05,North,Raj,Electronics,Monitor,2,12000,24000,4974
ORD04663,2025-12-04,North,Vikram,Electronics,Monitor,20,12000,240000,71590
ORD04664,2025-12-13,South,Priya,Furniture,Sofa,17,25000,425000,57127
ORD04665,2025-02-23,North,Amit,Electronics,Mobile,1,20000,20000,2783
ORD04666,2025-07-29,East,Suresh,Electronics,Mobile,5,20000,100000,19168
ORD04667,2025-02-04,North,Amit,Electronics,Laptop,13,50000,650000,121593
