Order_ID,Order_Date,Year,Month,Quarter,Product_Name,Category,Region,Customer_Type,Payment_Method,Quantity,Unit_Price,Total_Sales
1205,2024-10-07,2024,10,4,Mobile Case,Other,Pune,New,UPI,3,973,2919
1206,2022-04-06,2022,4,2,Tablet,Electronics,Pune,Premimum,UPI,2,19223,38446
1206,2022-12-20,2022,12,4,Tablet,Electronics,Pune,Premimum,UPI,2,19223,38446
1206,2024-08-22,2024,8,3,Tablet,Electronics,Pune,Premimum,UPI,2,19223,38446
1206,2023-08-31,2023,8,3,Tablet,Electronics,Pune,Premimum,UPI,2,19223,38446
1207,2023-05-10,2023,5,2,Book,Books,Mumbai,Returning,Card,3,197,591
1208,2022-08-20,2022,8,3,Backpack,Fashion,Chennai,Returning,UPI,4,1862,7448
1208,2022-04-19,2022,4,2,Backpack,Fashion,Chennai,Returning,UPI,4,1862,7448
1209,2022-01-18,2022,1,1,Smartwatch,Electronics,Bangalore,Returning,COD,2,7732,15464
1209,2024-06-15,2024,6,2,Smartwatch,Electronics,Bangalore,Returning,COD,2,7732,15464
1209,2023-04-02,2023,4,2,Smartwatch,Electronics,Bangalore,Returning,COD,2,7732,15464
1209,2023-09-08,2023,9,3,Smartwatch,Electronics,Bangalore,Returning,COD,2,7732,15464
1209,2024-09-03,2024,9,3,Smartwatch,Electronics,Bangalore,Returning,COD,2,7732,15464
1210,2023-09-01,2023,9,3,Water Bottle,Other,Mumbai,Premimum,COD,3,508,1524
1210,2022-03-11,2022,3,1,Water Bottle,Other,Mumbai,Premimum,COD,3,508,1524
1210,2022-06-23,2022,6,2,Water Bottle,Other,Mumbai,Premimum,COD,3,508,1524
1210,2022-05-20,2022,5,2,Water Bottle,Other,Mumbai,Premimum,COD,3,508,1524
1210,2022-12-05,2022,12,4,Water Bottle,Other,Mumbai,Premimum,COD,3,508,1524
1211,2023-05-11,2023,5,2,Laptop,Electronics,Pune,Premimum,COD,1,55970,55970
1211,2023-06-04,2023,6,2,Laptop,Electronics,Pune,Premimum,COD,1,55970,55970
1212,2024-02-17,2024,2,1,Headphones,Electronics,Hyderabad,Returning,COD,2,2129,4258
1212,2022-08-14,2022,8,3,Headphones,Electronics,Hyderabad,Returning,COD,2,2129,4258
1212,2023-10-19,2023,10,4,Headphones,Electronics,Hyderabad,Returning,COD,2,2129,4258
1213,2022-02-16,2022,2,1,Shoes,Fashion,Pune,Premimum,UPI,3,2280,6840
1214,2023-03-21,2023,3,1,Watch,Other,Delhi,Premimum,Card,1,2260,2260
1214,2022-05-15,2022,5,2,Watch,Other,Delhi,Premimum,Card,1,2260,2260
1215,2023-08-05,2023,8,3,Mobile Case,Other,Hyderabad,Premimum,UPI,4,962,3848
1215,2023-05-22,2023,5,2,Mobile Case,Other,Hyderabad,Premimum,UPI,4,962,3848
1215,2022-11-20,2022,11,4,Mobile Case,Other,Hyderabad,Premimum,UPI,4,962,3848
1215,2022-07-28,2022,7,3,Mobile Case,Other,Hyderabad,Premimum,UPI,4,962,3848
1216,2023-02-06,2023,2,1,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,2022-08-26,2022,8,3,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,2022-12-09,2022,12,4,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,2022-06-16,2022,6,2,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,2024-03-16,2024,3,1,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,2022-10-04,2022,10,4,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,2023-10-31,2023,10,4,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1216,2023-10-04,2023,10,4,Tablet,Electronics,Bangalore,Returning,Card,2,12775,25550
1217,2022-04-23,2022,4,2,Book,Books,Chennai,New,COD,2,685,1370
1217,2023-01-24,2023,1,1,Book,Books,Chennai,New,COD,2,685,1370
1218,2024-08-12,2024,8,3,Backpack,Fashion,Mumbai,New,COD,4,1218,4872
1218,2023-04-23,2023,4,2,Backpack,Fashion,Mumbai,New,COD,4,1218,4872
1218,2023-11-09,2023,11,4,Backpack,Fashion,Mumbai,New,COD,4,1218,4872
1218,2022-12-03,2022,12,4,Backpack,Fashion,Mumbai,New,COD,4,1218,4872
1219,2022-06-09,2022,6,2,Smartwatch,Electronics,Pune,Premimum,Card,1,4031,4031
1219,2022-09-03,2022,9,3,Smartwatch,Electronics,Pune,Premimum,Card,1,4031,4031
1219,2023-02-05,2023,2,1,Smartwatch,Electronics,Pune,Premimum,Card,1,4031,4031
1220,2022-11-01,2022,11,4,Water Bottle,Other,Bangalore,Premimum,Card,2,140,280
1220,2022-05-11,2022,5,2,Water Bottle,Other,Bangalore,Premimum,Card,2,140,280
1221,2022-02-16,2022,2,1,Laptop,Electronics,Hyderabad,Returning,COD,2,54557,109114
1221,2022-03-18,2022,3,1,Laptop,Electronics,Hyderabad,Returning,COD,2,54557,109114
1222,2023-05-01,2023,5,2,Headphones,Electronics,Bangalore,Premimum,Card,2,1892,3784
1222,2022-02-26,2022,2,1,Headphones,Electronics,Bangalore,Premimum,Card,2,1892,3784
1223,2022-01-08,2022,1,1,Shoes,Fashion,Delhi,Premimum,COD,3,3197,9591
1223,2023-03-02,2023,3,1,Shoes,Fashion,Delhi,Premimum,COD,3,3197,9591
1223,2022-05-06,2022,5,2,Shoes,Fashion,Delhi,Premimum,COD,3,3197,9591
1223,2023-01-01,2023,1,1,Shoes,Fashion,Delhi,Premimum,COD,3,3197,9591
1224,2023-08-20,2023,8,3,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,2022-11-02,2022,11,4,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,2024-12-22,2024,12,4,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,2023-12-08,2023,12,4,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,2022-11-04,2022,11,4,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,2022-03-29,2022,3,1,Watch,Other,Delhi,Returning,COD,5,10225,51125
1224,2023-02-23,2023,2,1,Watch,Other,Delhi,Returning,COD,5,10225,51125
1225,2023-07-04,2023,7,3,Mobile Case,Other,Mumbai,New,UPI,2,899,1798
1225,2023-07-01,2023,7,3,Mobile Case,Other,Mumbai,New,UPI,2,899,1798
1225,2024-05-02,2024,5,2,Mobile Case,Other,Mumbai,New,UPI,2,899,1798
1227,2022-05-05,2022,5,2,Book,Books,Bangalore,Returning,COD,3,736,2208
1227,2023-10-15,2023,10,4,Book,Books,Bangalore,Returning,COD,3,736,2208
1227,2022-09-25,2022,9,3,Book,Books,Bangalore,Returning,COD,3,736,2208
1228,2023-11-13,2023,11,4,Backpack,Fashion,Delhi,Premimum,COD,4,1504,6016
1228,2024-07-14,2024,7,3,Backpack,Fashion,Delhi,Premimum,COD,4,1504,6016
1229,2023-04-23,2023,4,2,Smartwatch,Electronics,Pune,Premimum,Card,2,7086,14172
1229,2022-01-29,2022,1,1,Smartwatch,Electronics,Pune,Premimum,Card,2,7086,14172
1230,2023-11-30,2023,11,4,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,2023-03-29,2023,3,1,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,2022-02-22,2022,2,1,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,2023-12-06,2023,12,4,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,2023-05-20,2023,5,2,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,2024-08-21,2024,8,3,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,2023-05-03,2023,5,2,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,2023-12-21,2023,12,4,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1230,2022-12-18,2022,12,4,Water Bottle,Other,Hyderabad,Returning,UPI,1,783,783
1231,2023-06-19,2023,6,2,Laptop,Electronics,Pune,New,COD,1,67161,67161
1231,2022-01-19,2022,1,1,Laptop,Electronics,Pune,New,COD,1,67161,67161
1231,2023-12-03,2023,12,4,Laptop,Electronics,Pune,New,COD,1,67161,67161
1231,2023-06-30,2023,6,2,Laptop,Electronics,Pune,New,COD,1,67161,67161
1231,2023-10-05,2023,10,4,Laptop,Electronics,Pune,New,COD,1,67161,67161
1232,2023-02-14,2023,2,1,Headphones,Electronics,Chennai,New,UPI,3,2774,8322
1232,2023-12-24,2023,12,4,Headphones,Electronics,Chennai,New,UPI,3,2774,8322
1232,2023-12-17,2023,12,4,Headphones,Electronics,Chennai,New,UPI,3,2774,8322
1232,2022-07-20,2022,7,3,Headphones,Electronics,Chennai,New,UPI,3,2774,8322
1233,2024-09-26,2024,9,3,Shoes,Fashion,Delhi,Premimum,Card,2,1961,3922
1233,2023-01-06,2023,1,1,Shoes,Fashion,Delhi,Premimum,Card,2,1961,3922
1234,2022-06-16,2022,6,2,Watch,Other,Hyderabad,New,Card,3,3843,11529
1234,2022-01-03,2022,1,1,Watch,Other,Hyderabad,New,Card,3,3843,11529
1235,2022-02-03,2022,2,1,Mobile Case,Other,Mumbai,Premimum,COD,2,515,1030
1235,2023-08-01,2023,8,3,Mobile Case,Other,Mumbai,Premimum,COD,2,515,1030
1235,2023-08-15,2023,8,3,Mobile Case,Other,Mumbai,Premimum,COD,2,515,1030
1236,2024-01-19,2024,1,1,Tablet,Electronics,Hyderabad,New,COD,2,18773,37546
1236,2024-03-04,2024,3,1,Tablet,Electronics,Hyderabad,New,COD,2,18773,37546
1236,2024-09-11,2024,9,3,Tablet,Electronics,Hyderabad,New,COD,2,18773,37546
1238,2024-07-29,2024,7,3,Backpack,Fashion,Mumbai,Returning,Card,2,996,1992
1239,2022-07-23,2022,7,3,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1239,2022-08-24,2022,8,3,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1239,2023-12-07,2023,12,4,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1239,2023-12-14,2023,12,4,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1239,2024-12-21,2024,12,4,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1239,2023-02-12,2023,2,1,Smartwatch,Electronics,Hyderabad,Premimum,UPI,2,12569,25138
1240,2023-06-05,2023,6,2,Water Bottle,Other,Delhi,Returning,Card,3,241,723
1240,2023-02-24,2023,2,1,Water Bottle,Other,Delhi,Returning,Card,3,241,723
1240,2024-12-04,2024,12,4,Water Bottle,Other,Delhi,Returning,Card,3,241,723
1241,2024-02-17,2024,2,1,Laptop,Electronics,Pune,New,UPI,1,51561,51561
1241,2023-07-24,2023,7,3,Laptop,Electronics,Pune,New,UPI,1,51561,51561
1243,2023-04-13,2023,4,2,Shoes,Fashion,Hyderabad,Premimum,UPI,2,1792,3584
1243,2023-12-14,2023,12,4,Shoes,Fashion,Hyderabad,Premimum,UPI,2,1792,3584
1244,2022-02-13,2022,2,1,Watch,Other,Hyderabad,Premimum,UPI,1,17414,17414
1244,2023-05-03,2023,5,2,Watch,Other,Hyderabad,Premimum,UPI,1,17414,17414
1245,2022-04-08,2022,4,2,Mobile Case,Other,Mumbai,New,COD,5,417,2085
1246,2022-08-11,2022,8,3,Tablet,Electronics,Pune,Premimum,UPI,1,32293,32293
1246,2023-03-26,2023,3,1,Tablet,Electronics,Pune,Premimum,UPI,1,32293,32293
1246,2024-12-27,2024,12,4,Tablet,Electronics,Pune,Premimum,UPI,1,32293,32293
1246,2023-03-26,2023,3,1,Tablet,Electronics,Pune,Premimum,UPI,1,32293,32293
1247,2024-04-20,2024,4,2,Book,Books,Mumbai,Returning,COD,2,750,1500
1247,2024-04-16,2024,4,2,Book,Books,Mumbai,Returning,COD,2,750,1500
1247,2023-11-10,2023,11,4,Book,Books,Mumbai,Returning,COD,2,750,1500
1248,2023-10-17,2023,10,4,Backpack,Fashion,Mumbai,Premimum,COD,3,1702,5106
1248,2023-06-02,2023,6,2,Backpack,Fashion,Mumbai,Premimum,COD,3,1702,5106
1248,2024-11-02,2024,11,4,Backpack,Fashion,Mumbai,Premimum,COD,3,1702,5106
1249,2023-05-01,2023,5,2,Smartwatch,Electronics,Delhi,New,Card,1,10698,10698
1250,2022-02-10,2022,2,1,Water Bottle,Other,Delhi,Premimum,UPI,3,468,1404
1250,2023-05-02,2023,5,2,Water Bottle,Other,Delhi,Premimum,UPI,3,468,1404
1250,2022-05-26,2022,5,2,Water Bottle,Other,Delhi,Premimum,UPI,3,468,1404
1250,2022-02-23,2022,2,1,Water Bottle,Other,Delhi,Premimum,UPI,3,468,1404
1251,2022-01-04,2022,1,1,Laptop,Electronics,Pune,New,COD,2,57310,114620
1251,2023-05-16,2023,5,2,Laptop,Electronics,Pune,New,COD,2,57310,114620
1251,2023-09-01,2023,9,3,Laptop,Electronics,Pune,New,COD,2,57310,114620
1251,2023-06-20,2023,6,2,Laptop,Electronics,Pune,New,COD,2,57310,114620
1252,2024-02-29,2024,2,1,Headphones,Electronics,Mumbai,New,COD,1,1155,1155
1252,2024-11-28,2024,11,4,Headphones,Electronics,Mumbai,New,COD,1,1155,1155
1252,2024-05-17,2024,5,2,Headphones,Electronics,Mumbai,New,COD,1,1155,1155
1252,2023-06-05,2023,6,2,Headphones,Electronics,Mumbai,New,COD,1,1155,1155
1252,2022-02-15,2022,2,1,Headphones,Electronics,Mumbai,New,COD,1,1155,1155
1254,2023-11-25,2023,11,4,Watch,Other,Pune,Returning,COD,2,11560,23120
1254,2022-11-13,2022,11,4,Watch,Other,Pune,Returning,COD,2,11560,23120
1254,2022-06-20,2022,6,2,Watch,Other,Pune,Returning,COD,2,11560,23120
1254,2022-04-05,2022,4,2,Watch,Other,Pune,Returning,COD,2,11560,23120
1254,2022-11-18,2022,11,4,Watch,Other,Pune,Returning,COD,2,11560,23120
1255,2024-03-04,2024,3,1,Mobile Case,Other,Pune,New,UPI,3,457,1371
1255,2023-07-26,2023,7,3,Mobile Case,Other,Pune,New,UPI,3,457,1371
1255,2024-01-26,2024,1,1,Mobile Case,Other,Pune,New,UPI,3,457,1371
1256,2023-08-28,2023,8,3,Tablet,Electronics,Mumbai,New,Card,2,22337,44674
1256,2022-10-19,2022,10,4,Tablet,Electronics,Mumbai,New,Card,2,22337,44674
1256,2024-04-23,2024,4,2,Tablet,Electronics,Mumbai,New,Card,2,22337,44674
1257,2023-09-19,2023,9,3,Book,Books,Mumbai,Returning,COD,5,379,1895
1257,2022-08-14,2022,8,3,Book,Books,Mumbai,Returning,COD,5,379,1895
1257,2023-03-22,2023,3,1,Book,Books,Mumbai,Returning,COD,5,379,1895
1259,2022-09-18,2022,9,3,Smartwatch,Electronics,Hyderabad,New,UPI,2,13263,26526
1259,2023-03-10,2023,3,1,Smartwatch,Electronics,Hyderabad,New,UPI,2,13263,26526
1260,2022-05-12,2022,5,2,Water Bottle,Other,Pune,Premimum,UPI,4,503,2012
1260,2023-12-22,2023,12,4,Water Bottle,Other,Pune,Premimum,UPI,4,503,2012
1260,2023-04-19,2023,4,2,Water Bottle,Other,Pune,Premimum,UPI,4,503,2012
1260,2022-10-31,2022,10,4,Water Bottle,Other,Pune,Premimum,UPI,4,503,2012
1261,2024-06-20,2024,6,2,Laptop,Electronics,Chennai,Premimum,Card,1,53499,53499
1261,2024-06-03,2024,6,2,Laptop,Electronics,Chennai,Premimum,Card,1,53499,53499
1261,2023-06-04,2023,6,2,Laptop,Electronics,Chennai,Premimum,Card,1,53499,53499
1261,2022-04-04,2022,4,2,Laptop,Electronics,Chennai,Premimum,Card,1,53499,53499
1261,2023-06-29,2023,6,2,Laptop,Electronics,Chennai,Premimum,Card,1,53499,53499
1262,2022-10-22,2022,10,4,Headphones,Electronics,Bangalore,Premimum,UPI,1,3910,3910
1262,2024-02-09,2024,2,1,Headphones,Electronics,Bangalore,Premimum,UPI,1,3910,3910
1262,2022-07-31,2022,7,3,Headphones,Electronics,Bangalore,Premimum,UPI,1,3910,3910
1262,2023-12-15,2023,12,4,Headphones,Electronics,Bangalore,Premimum,UPI,1,3910,3910
1262,2022-11-14,2022,11,4,Headphones,Electronics,Bangalore,Premimum,UPI,1,3910,3910
1263,2022-01-04,2022,1,1,Shoes,Fashion,Hyderabad,Returning,Card,1,3590,3590
1263,2024-07-06,2024,7,3,Shoes,Fashion,Hyderabad,Returning,Card,1,3590,3590
1263,2023-01-10,2023,1,1,Shoes,Fashion,Hyderabad,Returning,Card,1,3590,3590
1263,2024-02-26,2024,2,1,Shoes,Fashion,Hyderabad,Returning,Card,1,3590,3590
1264,2024-10-10,2024,10,4,Watch,Other,Bangalore,Returning,UPI,5,4354,21770
1264,2022-04-18,2022,4,2,Watch,Other,Bangalore,Returning,UPI,5,4354,21770
1264,2024-08-25,2024,8,3,Watch,Other,Bangalore,Returning,UPI,5,4354,21770
1265,2022-11-04,2022,11,4,Mobile Case,Other,Chennai,Premimum,Card,1,878,878
1265,2022-08-10,2022,8,3,Mobile Case,Other,Chennai,Premimum,Card,1,878,878
1265,2022-03-11,2022,3,1,Mobile Case,Other,Chennai,Premimum,Card,1,878,878
1265,2024-12-18,2024,12,4,Mobile Case,Other,Chennai,Premimum,Card,1,878,878
1266,2024-10-12,2024,10,4,Tablet,Electronics,Mumbai,Returning,COD,1,28657,28657
1266,2022-12-19,2022,12,4,Tablet,Electronics,Mumbai,Returning,COD,1,28657,28657
1267,2024-12-11,2024,12,4,Book,Books,Delhi,Premimum,COD,1,394,394
1267,2023-08-06,2023,8,3,Book,Books,Delhi,Premimum,COD,1,394,394
1267,2022-01-24,2022,1,1,Book,Books,Delhi,Premimum,COD,1,394,394
1268,2024-05-18,2024,5,2,Backpack,Fashion,Hyderabad,Premimum,UPI,3,1554,4662
1268,2023-02-10,2023,2,1,Backpack,Fashion,Hyderabad,Premimum,UPI,3,1554,4662
1268,2023-10-31,2023,10,4,Backpack,Fashion,Hyderabad,Premimum,UPI,3,1554,4662
1269,2024-06-26,2024,6,2,Smartwatch,Electronics,Bangalore,Returning,UPI,1,4066,4066
1269,2022-02-26,2022,2,1,Smartwatch,Electronics,Bangalore,Returning,UPI,1,4066,4066
1269,2023-04-13,2023,4,2,Smartwatch,Electronics,Bangalore,Returning,UPI,1,4066,4066
1270,2022-12-17,2022,12,4,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1270,2023-05-12,2023,5,2,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1270,2023-09-18,2023,9,3,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1270,2022-12-11,2022,12,4,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1270,2023-10-26,2023,10,4,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1270,2023-10-01,2023,10,4,Water Bottle,Other,Delhi,New,UPI,5,210,1050
1271,2023-06-01,2023,6,2,Laptop,Electronics,Bangalore,Returning,Card,1,40792,40792
1272,2022-02-01,2022,2,1,Headphones,Electronics,Delhi,New,Card,2,3380,6760
1272,2024-12-28,2024,12,4,Headphones,Electronics,Delhi,New,Card,2,3380,6760
1273,2022-05-26,2022,5,2,Shoes,Fashion,Hyderabad,Premimum,Card,2,1061,2122
1273,2023-04-09,2023,4,2,Shoes,Fashion,Hyderabad,Premimum,Card,2,1061,2122
1274,2023-01-25,2023,1,1,Watch,Other,Hyderabad,Returning,UPI,5,9610,48050
1275,2023-03-09,2023,3,1,Mobile Case,Other,Delhi,Returning,UPI,1,901,901
1275,2022-05-20,2022,5,2,Mobile Case,Other,Delhi,Returning,UPI,1,901,901
1275,2022-06-11,2022,6,2,Mobile Case,Other,Delhi,Returning,UPI,1,901,901
1276,2022-06-24,2022,6,2,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1276,2022-08-02,2022,8,3,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1276,2023-09-21,2023,9,3,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1276,2023-12-20,2023,12,4,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1276,2022-08-07,2022,8,3,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1276,2022-10-15,2022,10,4,Tablet,Electronics,Pune,Returning,Card,2,18752,37504
1277,2024-01-02,2024,1,1,Book,Books,Delhi,Premimum,Card,1,129,129
1277,2022-07-10,2022,7,3,Book,Books,Delhi,Premimum,Card,1,129,129
1277,2023-01-20,2023,1,1,Book,Books,Delhi,Premimum,Card,1,129,129
1278,2023-09-21,2023,9,3,Backpack,Fashion,Hyderabad,Premimum,UPI,1,828,828
1278,2022-11-18,2022,11,4,Backpack,Fashion,Hyderabad,Premimum,UPI,1,828,828
1279,2023-01-09,2023,1,1,Smartwatch,Electronics,Bangalore,New,UPI,2,4999,9998
1279,2024-07-03,2024,7,3,Smartwatch,Electronics,Bangalore,New,UPI,2,4999,9998
1279,2023-11-11,2023,11,4,Smartwatch,Electronics,Bangalore,New,UPI,2,4999,9998
1279,2023-07-15,2023,7,3,Smartwatch,Electronics,Bangalore,New,UPI,2,4999,9998
1280,2023-06-29,2023,6,2,Water Bottle,Other,Pune,New,Card,4,677,2708
1280,2023-08-10,2023,8,3,Water Bottle,Other,Pune,New,Card,4,677,2708
1280,2024-02-10,2024,2,1,Water Bottle,Other,Pune,New,Card,4,677,2708
1281,2024-11-26,2024,11,4,Laptop,Electronics,Hyderabad,Returning,Card,1,47291,47291
1281,2024-06-16,2024,6,2,Laptop,Electronics,Hyderabad,Returning,Card,1,47291,47291
1281,2022-03-01,2022,3,1,Laptop,Electronics,Hyderabad,Returning,Card,1,47291,47291
1282,2023-12-02,2023,12,4,Headphones,Electronics,Pune,Returning,Card,3,2127,6381
1282,2023-10-15,2023,10,4,Headphones,Electronics,Pune,Returning,Card,3,2127,6381
1282,2024-01-17,2024,1,1,Headphones,Electronics,Pune,Returning,Card,3,2127,6381
1283,2023-06-10,2023,6,2,Shoes,Fashion,Delhi,New,Card,3,2869,8607
1283,2023-11-24,2023,11,4,Shoes,Fashion,Delhi,New,Card,3,2869,8607
1283,2024-07-30,2024,7,3,Shoes,Fashion,Delhi,New,Card,3,2869,8607
1283,2023-11-03,2023,11,4,Shoes,Fashion,Delhi,New,Card,3,2869,8607
1283,2024-12-22,2024,12,4,Shoes,Fashion,Delhi,New,Card,3,2869,8607
1284,2024-08-04,2024,8,3,Watch,Other,Bangalore,Returning,COD,3,7361,22083
1284,2023-10-20,2023,10,4,Watch,Other,Bangalore,Returning,COD,3,7361,22083
1284,2024-10-08,2024,10,4,Watch,Other,Bangalore,Returning,COD,3,7361,22083
1284,2023-05-19,2023,5,2,Watch,Other,Bangalore,Returning,COD,3,7361,22083
1286,2022-02-16,2022,2,1,Tablet,Electronics,Hyderabad,New,UPI,1,16337,16337
1286,2024-04-10,2024,4,2,Tablet,Electronics,Hyderabad,New,UPI,1,16337,16337
1286,2023-04-11,2023,4,2,Tablet,Electronics,Hyderabad,New,UPI,1,16337,16337
1286,2023-12-30,2023,12,4,Tablet,Electronics,Hyderabad,New,UPI,1,16337,16337
1287,2023-01-04,2023,1,1,Book,Books,Chennai,Premimum,Card,3,295,885
1287,2023-06-04,2023,6,2,Book,Books,Chennai,Premimum,Card,3,295,885
1287,2023-04-07,2023,4,2,Book,Books,Chennai,Premimum,Card,3,295,885
1287,2024-12-13,2024,12,4,Book,Books,Chennai,Premimum,Card,3,295,885
1287,2023-10-31,2023,10,4,Book,Books,Chennai,Premimum,Card,3,295,885
1288,2024-12-20,2024,12,4,Backpack,Fashion,Mumbai,Premimum,UPI,2,1486,2972
1289,2023-11-23,2023,11,4,Smartwatch,Electronics,Mumbai,Premimum,COD,2,12872,25744
1289,2023-05-20,2023,5,2,Smartwatch,Electronics,Mumbai,Premimum,COD,2,12872,25744
1289,2022-03-27,2022,3,1,Smartwatch,Electronics,Mumbai,Premimum,COD,2,12872,25744
1289,2022-08-26,2022,8,3,Smartwatch,Electronics,Mumbai,Premimum,COD,2,12872,25744
1290,2022-03-07,2022,3,1,Water Bottle,Other,Pune,New,UPI,3,740,2220
1290,2023-02-09,2023,2,1,Water Bottle,Other,Pune,New,UPI,3,740,2220
1290,2023-09-20,2023,9,3,Water Bottle,Other,Pune,New,UPI,3,740,2220
1291,2024-09-10,2024,9,3,Laptop,Electronics,Mumbai,New,Card,1,69296,69296
1291,2024-01-02,2024,1,1,Laptop,Electronics,Mumbai,New,Card,1,69296,69296
1291,2024-05-17,2024,5,2,Laptop,Electronics,Mumbai,New,Card,1,69296,69296
1291,2024-07-02,2024,7,3,Laptop,Electronics,Mumbai,New,Card,1,69296,69296
1292,2023-01-16,2023,1,1,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1292,2023-05-25,2023,5,2,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1292,2024-02-03,2024,2,1,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1292,2022-04-09,2022,4,2,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1292,2023-05-06,2023,5,2,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1292,2022-02-05,2022,2,1,Headphones,Electronics,Bangalore,Premimum,UPI,1,3960,3960
1293,2023-11-16,2023,11,4,Shoes,Fashion,Mumbai,Premimum,UPI,3,4486,13458
1293,2022-03-25,2022,3,1,Shoes,Fashion,Mumbai,Premimum,UPI,3,4486,13458
1294,2022-11-22,2022,11,4,Watch,Other,Mumbai,Premimum,UPI,1,18146,18146
1294,2022-09-03,2022,9,3,Watch,Other,Mumbai,Premimum,UPI,1,18146,18146
1294,2023-03-18,2023,3,1,Watch,Other,Mumbai,Premimum,UPI,1,18146,18146
1294,2022-08-06,2022,8,3,Watch,Other,Mumbai,Premimum,UPI,1,18146,18146
1296,2022-09-30,2022,9,3,Tablet,Electronics,Delhi,Returning,UPI,1,34548,34548
1296,2023-12-26,2023,12,4,Tablet,Electronics,Delhi,Returning,UPI,1,34548,34548
1296,2022-07-13,2022,7,3,Tablet,Electronics,Delhi,Returning,UPI,1,34548,34548
1296,2024-05-08,2024,5,2,Tablet,Electronics,Delhi,Returning,UPI,1,34548,34548
1297,2023-12-20,2023,12,4,Book,Books,Bangalore,Returning,COD,1,925,925
1298,2022-12-21,2022,12,4,Backpack,Fashion,Mumbai,New,COD,4,899,3596
1299,2023-05-30,2023,5,2,Smartwatch,Electronics,Hyderabad,New,Card,2,11888,23776
1299,2022-06-02,2022,6,2,Smartwatch,Electronics,Hyderabad,New,Card,2,11888,23776
1299,2023-05-26,2023,5,2,Smartwatch,Electronics,Hyderabad,New,Card,2,11888,23776
1301,2022-03-04,2022,3,1,Laptop,Electronics,Delhi,New,COD,1,57645,57645
1302,2023-06-16,2023,6,2,Headphones,Electronics,Delhi,Premimum,Card,2,3967,7934
1302,2023-05-16,2023,5,2,Headphones,Electronics,Delhi,Premimum,Card,2,3967,7934
1303,2022-11-28,2022,11,4,Shoes,Fashion,Delhi,Premimum,UPI,1,4593,4593
1303,2022-08-15,2022,8,3,Shoes,Fashion,Delhi,Premimum,UPI,1,4593,4593
1304,2022-04-09,2022,4,2,Watch,Other,Delhi,New,COD,4,5728,22912
1304,2022-12-12,2022,12,4,Watch,Other,Delhi,New,COD,4,5728,22912
1304,2023-11-26,2023,11,4,Watch,Other,Delhi,New,COD,4,5728,22912
1304,2023-04-12,2023,4,2,Watch,Other,Delhi,New,COD,4,5728,22912
1305,2023-05-25,2023,5,2,Mobile Case,Other,Mumbai,New,COD,2,498,996
1305,2023-11-16,2023,11,4,Mobile Case,Other,Mumbai,New,COD,2,498,996
1305,2023-01-05,2023,1,1,Mobile Case,Other,Mumbai,New,COD,2,498,996
