App_ID,App_Name,Developer,Primary_Genre,Genres,User_Rating,Rating_Count,Price_USD,Type,Size_Bytes,Content_Rating,Last_Updated,Current_Version,Min_iOS_Version,In_App_Purchases,Supported_Devices
1645370337,Dash,King,Food & Drink,Food & Drink,4.3,269944,0.0,Free,102169920,4+,2024-01-03,3.18,16.0,Yes,iPhone only
679811568,iCraft Premium,My Player Ltd.,Food & Drink,"Food & Drink, Utilities",5.0,269672,0.0,Free,47742337,17+,2024-09-11,2.41.10,17.0,Yes,iPhone only
927940032,Craft,Daily Connect Ltd.,Games,"Games, Adventure",5.0,269651,0.0,Free,1751484438,4+,2025-04-05,7.25,16.0,Yes,"iPhone, iPad, iPod touch"
1709015673,Connect Space,Roblox Corporation,Social Networking,Social Networking,3.7,269184,0.0,Free,131535660,17+,2021-07-23,8.28,15.0,Yes,iPhone only
340229372,Scanner 3D,Pro VPN Ltd.,Entertainment,Entertainment,4.6,269134,0.0,Free,233075780,12+,2024-07-30,15.18,18.0,No,iPhone only
1247769255,Quick Planner,Neo Editor Ltd.,Games,"Games, Strategy",4.4,268963,0.0,Free,2173274840,12+,2026-03-19,10.45.96,15.0,Yes,iPhone only
1082487954,Craft 3D,Meta Scanner Ltd.,Health & Fitness,"Health & Fitness, Utilities",4.0,268431,0.0,Free,21056665,12+,2023-11-16,4.34,17.0,No,iPhone only
1821567645,Chat,Neo Cam Ltd.,Games,"Games, Puzzle",4.5,268396,0.0,Free,673934252,4+,2024-03-17,15.17,17.0,Yes,"iPhone, iPad, iPod touch"
684490752,Zen Wallet,Pro Fit Ltd.,Games,"Games, Simulation",5.0,268388,0.0,Free,2850161449,12+,2023-11-25,6.13,17.0,Yes,"iPhone, iPad, iPod touch"
388102947,Editor Space,i Learn Ltd.,Utilities,Utilities,4.4,268331,0.0,Free,98417130,4+,2022-11-11,3.27,17.0,Yes,"iPhone, iPad, iPod touch"
586630878,Drive Now,Zen Studio Ltd.,Photo & Video,Photo & Video,4.1,268144,0.0,Free,490301277,4+,2026-04-16,2.19,17.0,No,"iPhone, iPad, iPod touch"
1748751694,Wallet Hub,Next Fit Ltd.,Games,"Games, Role Playing",4.4,268084,0.0,Free,1565377979,4+,2025-12-25,15.36,17.0,Yes,"iPhone, iPad, iPod touch"
989438630,Learn,Ultra Tracker Ltd.,Music,Music,5.0,268053,0.0,Free,163609264,4+,2023-09-03,16.3,16.0,Yes,"iPhone, iPad, iPod touch"
1181598334,Super Browser 2023,Google LLC,Finance,"Finance, Utilities",3.6,267998,0.0,Free,83147333,17+,2022-09-12,3.48.73,16.0,Yes,"Mac, iPhone, iPad"
989781371,Learn Plus 2023,Daily Craft Ltd.,Music,"Music, Utilities",4.5,267799,0.0,Free,44519704,4+,2022-12-07,3.2,15.0,Yes,"iPhone, iPad, iPod touch"
1127411881,Browser,Smart VPN Ltd.,Utilities,Utilities,4.4,267692,0.0,Free,35908626,4+,2025-09-26,16.34.44,17.0,Yes,"iPhone, iPad, iPod touch"
348736482,Browser,Meta Craft Ltd.,Social Networking,Social Networking,5.0,267678,0.0,Free,86429926,17+,2025-12-06,3.36.80,16.0,Yes,"Mac, iPhone, iPad"
1205091214,iChat Now 2025,Crypto Fit Ltd.,Sports,"Sports, Utilities",4.2,267671,0.0,Free,84895753,4+,2021-08-21,18.40,18.0,Yes,iPhone only
1721578428,Epic Connect Plus,Crypto Editor Ltd.,Utilities,"Utilities, Utilities",4.1,267639,0.0,Free,83198760,4+,2023-12-28,10.45,17.0,Yes,"Mac, iPhone, iPad"
720276995,Tracker Plus 2024,Crypto Scanner Ltd.,Games,"Games, Action",5.0,267520,0.0,Free,376103115,17+,2025-06-14,8.33,16.0,Yes,"iPhone, iPad, iPod touch"
1923334704,Player,Electronic Arts,Weather,"Weather, Utilities",3.9,267367,0.0,Free,100614717,4+,2025-05-12,1.36,16.0,Yes,"iPhone, iPad, iPod touch"
1837314050,Fit Go,Hyper Health Ltd.,Social Networking,Social Networking,4.9,267251,0.0,Free,202015971,17+,2025-12-05,5.41,16.0,Yes,"iPhone, iPad, iPod touch"
1224997300,Crypto Tracker,Hyper Dash Ltd.,Reference,Reference,4.2,267094,0.0,Free,154862941,4+,2024-02-19,11.24,15.0,Yes,"iPhone, iPad, iPod touch"
812914598,Health Space,Neo VPN Ltd.,Stickers,Stickers,4.2,267076,0.0,Free,60992807,17+,2024-10-31,6.28,17.0,Yes,iPhone only
778167595,Health,My Learn Ltd.,Utilities,"Utilities, Utilities",5.0,266933,0.0,Free,150258116,9+,2026-03-27,1.13,12.0,Yes,"Mac, iPhone, iPad"
891880224,Neo Drive Space,Super Pay Ltd.,Photo & Video,Photo & Video,4.0,266931,0.0,Free,433513798,4+,2023-07-04,13.14.93,16.0,Yes,iPhone only
1343238153,Wallet,Hyper Drive Ltd.,Photo & Video,Photo & Video,4.3,266845,0.0,Free,386831082,4+,2025-01-20,14.40,12.0,Yes,"iPhone, iPad, iPod touch"
787211757,Tracker,Meta Planner Ltd.,Entertainment,Entertainment,4.7,266703,0.0,Free,447643246,17+,2024-06-27,1.31.45,17.0,Yes,"iPhone, iPad, iPod touch"
569770888,VPN,Zen Strike Ltd.,Games,"Games, Role Playing",4.1,266619,0.0,Free,2664558310,4+,2022-12-28,15.29.65,16.0,No,iPhone only
1727090032,Crypto Browser,Epic VPN Ltd.,Games,"Games, Board",4.9,266614,0.0,Free,1889384760,4+,2025-05-22,14.42,14.0,No,"iPhone, iPad, iPod touch"
1001115138,Connect,My Browser Ltd.,Photo & Video,Photo & Video,4.5,266407,0.0,Free,160946331,4+,2022-10-10,3.13,17.0,Yes,"Mac, iPhone, iPad"
1811421907,Browser,i Wallet Ltd.,Medical,"Medical, Utilities",3.9,266264,0.0,Free,80743097,4+,2025-11-22,1.39,17.0,Yes,"Mac, iPhone, iPad"
1795650155,Quick Editor Premium,i Dash Ltd.,Productivity,"Productivity, Utilities",3.9,266148,0.0,Free,42606394,17+,2023-06-12,4.20,16.0,Yes,"iPhone, iPad, iPod touch"
1090361516,Health Premium,Super Drive Ltd.,Games,"Games, Role Playing",4.2,266100,0.0,Free,321885774,4+,2024-08-04,14.41,18.0,No,"iPhone, iPad, iPod touch"
1708506118,Editor Plus,Microsoft Corporation,Entertainment,"Entertainment, Utilities",3.9,266094,0.0,Free,360982015,12+,2024-12-31,13.32,18.0,No,"iPhone, iPad, iPod touch"
963791740,Connect,Ultra Chat Ltd.,Social Networking,Social Networking,4.8,266056,0.0,Free,167038240,12+,2026-02-27,13.29.7,17.0,No,"iPhone, iPad, iPod touch"
1122369492,Epic Strike Go,Ultra Fit Ltd.,Social Networking,"Social Networking, Utilities",3.7,266045,0.0,Free,142234826,17+,2024-07-14,10.12.35,16.0,Yes,"iPhone, iPad, iPod touch"
1791985584,Scanner,Daily Chat Ltd.,Photo & Video,Photo & Video,4.4,265807,0.0,Free,496250661,4+,2022-04-25,9.11.65,18.0,Yes,iPhone only
1542227911,Maker,Super Strike Ltd.,Social Networking,Social Networking,4.2,265263,0.0,Free,120576369,17+,2026-01-12,2.29,16.0,No,"iPhone, iPad, iPod touch"
290635039,Pay,Quick Scanner Ltd.,Developer Tools,Developer Tools,4.2,264927,0.0,Free,132900998,17+,2025-12-22,5.30,16.0,Yes,iPhone only
1228994296,Pay Plus,Pro VPN Ltd.,Games,"Games, Action",5.0,264915,0.99,Paid,2940050024,4+,2026-04-06,10.19.17,16.0,No,"iPhone, iPad, iPod touch"
537084057,Editor Pro 2025,i Planner Ltd.,Entertainment,Entertainment,5.0,264825,0.0,Free,348285566,4+,2024-10-12,4.7,17.0,Yes,"iPhone, iPad, iPod touch"
1470755433,Player,Daily Browser Ltd.,Photo & Video,Photo & Video,4.1,264797,0.0,Free,97233605,4+,2024-09-19,1.32,16.0,Yes,iPhone only
1737325970,Studio,Hyper Learn Ltd.,Games,"Games, Simulation",4.8,264781,0.0,Free,2798410026,12+,2025-12-09,4.31,15.0,Yes,"iPhone, iPad, iPod touch"
454758137,Player,Easy Fit Ltd.,Photo & Video,Photo & Video,4.5,264700,0.0,Free,309043481,4+,2023-01-03,20.8,15.0,Yes,"iPhone, iPad, iPod touch"
481262165,Learn,"Netflix, Inc.",Health & Fitness,Health & Fitness,4.4,264574,0.0,Free,137993383,4+,2026-05-31,3.20,16.0,Yes,iPad only
503665220,Smart Editor,Lite Learn Ltd.,Magazines & Newspapers,"Magazines & Newspapers, Utilities",3.7,264553,1.99,Paid,18051118,4+,2025-07-28,6.13,16.0,No,"iPhone, iPad, iPod touch"
1876692180,Browser,Next Scanner Ltd.,Photo & Video,Photo & Video,4.9,264345,0.0,Free,154786913,4+,2024-10-30,1.22.24,17.0,Yes,"iPhone, iPad, iPod touch"
1448140904,Easy Connect,Next Drive Ltd.,Health & Fitness,Health & Fitness,4.1,264270,0.99,Paid,80889019,4+,2025-05-14,20.12,17.0,No,"iPhone, iPad, iPod touch"
854539637,My Scanner App,Next Chat Ltd.,Games,"Games, Action",5.0,264259,0.0,Free,933376111,12+,2023-10-22,13.18,17.0,No,"iPhone, iPad, iPod touch"
1561446543,Fit,Smart Editor Ltd.,Social Networking,"Social Networking, Utilities",4.0,264254,0.0,Free,26684941,12+,2022-11-22,5.49,17.0,Yes,"iPhone, iPad, iPod touch"
1298728565,Epic Cam,i Learn Ltd.,Entertainment,Entertainment,4.1,264176,0.0,Free,90537426,12+,2025-03-19,12.48,18.0,No,"iPhone, iPad, iPod touch"
807299832,Neo Fit,Next Fit Ltd.,Developer Tools,Developer Tools,4.0,264067,0.0,Free,122659105,4+,2022-08-25,19.25,17.0,No,iPhone only
923511500,Chat Online,Zen Fit Ltd.,Photo & Video,Photo & Video,4.7,263908,0.0,Free,107203166,17+,2024-01-18,16.38,15.0,No,"iPhone, iPad, iPod touch"
1687653063,Wallet,Lite Craft Ltd.,Social Networking,"Social Networking, Utilities",5.0,263458,0.0,Free,180522992,17+,2024-08-24,8.28,18.0,Yes,iPhone only
1740079427,Chat Max,Next Tracker Ltd.,Entertainment,Entertainment,4.5,263253,0.0,Free,507694398,4+,2024-03-01,7.25.39,16.0,Yes,"iPhone, iPad, iPod touch"
1312109082,Wallet,Ultra Planner Ltd.,Social Networking,Social Networking,4.3,262872,0.0,Free,88558510,17+,2025-05-10,17.17,17.0,No,iPhone only
813709179,Scanner Pro,Pro Dash Ltd.,Productivity,Productivity,4.0,262743,0.0,Free,30133078,17+,2024-05-28,9.5,17.0,Yes,"iPhone, iPad, iPod touch"
1130090447,Learn Max,Next Strike Ltd.,Entertainment,Entertainment,4.6,262513,0.0,Free,340326756,4+,2023-02-19,17.25,16.0,No,"iPhone, iPad, iPod touch"
583673956,Dash,Quick Connect Ltd.,Weather,Weather,4.0,262452,0.0,Free,99322643,4+,2026-06-12,10.34.24,17.0,Yes,"iPhone, iPad, iPod touch"
1517262366,iFit AI,Lite Craft Ltd.,Games,"Games, Card",4.3,262449,0.0,Free,1735043853,4+,2022-12-24,13.40,17.0,No,iPhone only
644535629,Dash,Smart Cam Ltd.,Games,"Games, Puzzle",3.4,262210,0.99,Paid,1125828211,4+,2025-01-24,1.3,17.0,No,"Mac, iPhone, iPad"
557095914,Craft Plus,Meta Craft Ltd.,News,News,3.9,261448,0.0,Free,52496025,4+,2024-06-16,3.28,17.0,Yes,"iPhone, iPad, iPod touch"
514556054,Strike,My Chat Ltd.,Productivity,"Productivity, Utilities",4.1,261405,0.0,Free,87421014,9+,2025-06-14,14.13.42,16.0,Yes,iPhone only
849532456,VPN 3D,Smart Strike Ltd.,Graphics & Design,"Graphics & Design, Utilities",3.3,261321,0.0,Free,67252346,4+,2026-03-27,9.35,17.0,Yes,"Mac, iPhone, iPad"
648853627,Cam Premium,Next Drive Ltd.,Social Networking,Social Networking,5.0,261266,0.0,Free,191825541,12+,2023-10-28,11.10.79,16.0,Yes,iPad only
1626606839,Strike,Zen Cam Ltd.,Photo & Video,"Photo & Video, Utilities",4.3,261253,0.0,Free,458951508,4+,2023-08-28,16.25.100,12.0,Yes,iPhone only
487184209,Meta Scanner Pro,Lite Strike Ltd.,Games,"Games, Action",4.1,261221,0.0,Free,1229317622,4+,2025-04-30,19.18,16.0,Yes,"iPhone, iPad, iPod touch"
1173526050,Planner 2025,Neo Browser Ltd.,Education,"Education, Utilities",4.9,261142,0.0,Free,49486224,12+,2022-08-26,16.26,17.0,Yes,"Mac, iPhone, iPad"
1473700132,Drive Plus,Super Chat Ltd.,Games,"Games, Role Playing",5.0,261091,0.0,Free,952814246,4+,2026-02-24,1.11,16.0,Yes,"iPhone, iPad, iPod touch"
396480640,Zen Chat,Crypto Strike Ltd.,Entertainment,"Entertainment, Utilities",4.9,260903,0.0,Free,60069330,12+,2022-12-16,9.23,18.0,No,iPhone only
1336437099,VPN,Playrix,Productivity,Productivity,4.7,260569,2.99,Paid,169045352,4+,2025-11-27,4.25.22,15.0,No,iPhone only
1983393360,Cam,Super Craft Ltd.,Productivity,"Productivity, Utilities",4.5,260459,0.0,Free,126300978,4+,2024-06-16,20.40,17.0,Yes,"iPhone, iPad, iPod touch"
1383956677,Neo Pay Now 2026,Ultra Health Ltd.,Photo & Video,"Photo & Video, Utilities",4.7,260101,0.99,Paid,85585223,4+,2023-07-17,18.32.4,15.0,No,"iPhone, iPad, iPod touch"
496139557,Chat Max,Hyper Studio Ltd.,Health & Fitness,Health & Fitness,3.9,260016,0.0,Free,96021037,4+,2025-07-22,17.21,16.0,Yes,"Mac, iPhone, iPad"
1238551354,Studio,Smart Fit Ltd.,Social Networking,Social Networking,4.4,259978,0.0,Free,125176168,17+,2024-12-16,5.6.71,18.0,Yes,"Mac, iPhone, iPad"
1406549692,Dash,Hyper Health Ltd.,Health & Fitness,Health & Fitness,4.3,259952,0.0,Free,166239139,4+,2025-03-10,19.26,17.0,No,"iPhone, iPad, iPod touch"
934961750,Drive 3D,Crypto Craft Ltd.,Games,"Games, Strategy",3.9,259818,0.0,Free,2816844792,12+,2022-07-27,10.8,17.0,Yes,"iPhone, iPad, iPod touch"
1683123239,Browser Max,Quick Planner Ltd.,Food & Drink,Food & Drink,4.7,259779,0.0,Free,39577415,4+,2023-05-13,2.27,17.0,Yes,"iPhone, iPad, iPod touch"
1697624514,Player Online,Pro Drive Ltd.,Entertainment,Entertainment,3.9,259687,0.0,Free,403738651,17+,2021-11-30,12.8.89,17.0,Yes,iPhone only
333903860,Editor Premium,Smart Fit Ltd.,Utilities,Utilities,3.7,259670,0.0,Free,46142400,9+,2024-10-25,15.38,15.0,Yes,"iPhone, iPad, iPod touch"
1216102898,Ultra Strike,Super Player Ltd.,Utilities,Utilities,4.1,259583,0.0,Free,199319481,9+,2026-02-21,6.3,16.0,Yes,"iPhone, iPad, iPod touch"
309436363,Dash Premium,Epic Drive Ltd.,Utilities,Utilities,3.6,259527,0.0,Free,36832528,4+,2023-05-31,3.44,17.0,Yes,"iPhone, iPad, iPod touch"
1493797971,Studio,Epic Dash Ltd.,Social Networking,"Social Networking, Utilities",3.0,259518,0.0,Free,75804316,12+,2022-12-27,13.49,15.0,Yes,"iPhone, iPad, iPod touch"
1094482166,Strike,Meta Tracker Ltd.,Music,"Music, Utilities",4.0,259405,0.0,Free,111941032,12+,2025-04-24,4.29,14.0,Yes,iPhone only
287016035,Browser Space,Hyper Maker Ltd.,Reference,"Reference, Utilities",3.8,259297,0.0,Free,194027024,4+,2025-03-04,19.49,15.0,Yes,"iPhone, iPad, iPod touch"
945315303,Wallet Hub,Super Strike Ltd.,Games,"Games, Role Playing",4.2,259088,0.0,Free,2383636506,4+,2024-01-29,3.16,17.0,Yes,iPad only
1602580436,Strike Max,Ultra Pay Ltd.,Utilities,Utilities,3.5,259041,9.99,Paid,20527597,4+,2025-01-10,14.50,17.0,No,"iPhone, iPad, iPod touch"
1641267011,Wallet,Neo Connect Ltd.,Photo & Video,"Photo & Video, Utilities",4.3,258928,0.0,Free,208566772,4+,2022-10-28,6.22,17.0,No,iPhone only
1507940521,Daily Drive,My Studio Ltd.,Games,"Games, Simulation",4.8,258870,0.0,Free,807658778,4+,2026-02-20,18.33,17.0,Yes,iPhone only
1824737814,Quick Connect Hub,My Learn Ltd.,Social Networking,Social Networking,4.7,258714,0.0,Free,125536098,17+,2020-12-28,10.31,15.0,Yes,"iPhone, iPad, iPod touch"
349322455,Meta VPN,Daily Pay Ltd.,Social Networking,"Social Networking, Utilities",4.7,258710,0.0,Free,182983164,17+,2026-05-08,16.25,17.0,Yes,"Mac, iPhone, iPad"
1711002369,Craft 2023_9927,Pro Strike Ltd.,Productivity,Productivity,3.4,258659,0.0,Free,18452306,4+,2025-09-26,12.15.7,15.0,Yes,"iPhone, iPad, iPod touch"
1773087112,Ultra Strike,Neo Chat Ltd.,Games,"Games, Casual",4.6,258640,0.0,Free,1655301409,4+,2025-09-07,4.35,17.0,Yes,"iPhone, iPad, iPod touch"
932251366,Connect Now,Crypto Planner Ltd.,Games,"Games, Role Playing",4.4,258546,0.0,Free,866258945,17+,2025-11-15,2.25,17.0,Yes,"iPhone, iPad, iPod touch"
918210310,Zen Learn Space,Super Pay Ltd.,Travel,"Travel, Utilities",3.3,258307,0.0,Free,21146353,4+,2024-04-16,10.4,17.0,Yes,"iPhone, iPad, iPod touch"
988622778,Editor,Easy Strike Ltd.,Photo & Video,"Photo & Video, Utilities",4.4,257952,0.0,Free,399799473,12+,2024-09-04,14.18,16.0,No,iPad only
1705680191,Quick Pay,Daily Health Ltd.,Games,"Games, Role Playing",5.0,257950,0.0,Free,930969750,9+,2023-09-25,18.19,15.0,Yes,"iPhone, iPad, iPod touch"
1617185084,Browser,Ultra Pay Ltd.,Games,"Games, Role Playing",4.3,257929,0.0,Free,1676338448,4+,2024-09-15,15.25,18.0,Yes,"iPhone, iPad, iPod touch"
1962002711,Browser,Hyper Drive Ltd.,Music,Music,4.2,257869,0.0,Free,155412034,4+,2025-05-05,11.18,15.0,Yes,"iPhone, iPad, iPod touch"
1160492450,Neo Wallet,Smart Strike Ltd.,Games,"Games, Card",4.8,257857,0.0,Free,1082470002,9+,2025-01-12,6.18,13.0,Yes,"iPhone, iPad, iPod touch"
936295577,Studio Space,Smart Tracker Ltd.,Games,"Games, Board",4.4,257771,0.0,Free,192471133,4+,2022-01-11,3.21,17.0,Yes,"iPhone, iPad, iPod touch"
1016501368,Connect,Pro Editor Ltd.,Health & Fitness,Health & Fitness,3.7,257754,1.99,Paid,107585746,17+,2026-05-02,11.40,18.0,No,iPhone only
1074360750,Quick Editor,Meta Dash Ltd.,Health & Fitness,"Health & Fitness, Utilities",3.9,257623,0.0,Free,150287700,4+,2022-12-06,5.16,16.0,Yes,"Mac, iPhone, iPad"
715016806,Pro Wallet,Smart Maker Ltd.,Navigation,Navigation,5.0,257548,0.0,Free,19677168,9+,2023-04-27,5.37,14.0,Yes,"iPhone, iPad, iPod touch"
1366635072,iDash Pro,Smart Tracker Ltd.,Productivity,"Productivity, Utilities",4.5,257396,0.0,Free,72986694,4+,2023-12-13,5.0.73,12.0,Yes,"iPhone, iPad, iPod touch"
1352102710,Connect 2024,My Dash Ltd.,Travel,Travel,4.7,257085,0.0,Free,94230319,4+,2023-04-05,14.26.93,17.0,Yes,iPhone only
1295036240,Maker,Pro Connect Ltd.,Social Networking,"Social Networking, Utilities",4.2,256960,0.0,Free,199427694,17+,2026-02-22,5.49,16.0,Yes,iPhone only
1351811557,Connect 2025,Hyper Pay Ltd.,Social Networking,Social Networking,4.5,256873,0.0,Free,54675548,17+,2024-01-07,6.26.29,17.0,Yes,"iPhone, iPad, iPod touch"
462680107,Dash,Zen Connect Ltd.,Social Networking,"Social Networking, Utilities",4.4,256660,0.0,Free,161326114,12+,2025-04-20,11.23,18.0,Yes,iPhone only
1105219344,Epic Tracker,My Editor Ltd.,Games,"Games, Role Playing",5.0,256608,0.0,Free,1245627090,4+,2025-08-14,8.9.33,15.0,Yes,"iPhone, iPad, iPod touch"
1886512732,Maker App 2023,Hyper Fit Ltd.,News,"News, Utilities",4.6,256584,0.0,Free,137877170,4+,2025-11-08,5.24.61,17.0,Yes,"iPhone, iPad, iPod touch"
1926619049,Dash,My Scanner Ltd.,Education,"Education, Utilities",4.6,256269,0.0,Free,53918225,4+,2026-04-16,9.46,18.0,Yes,"iPhone, iPad, iPod touch"
807736567,Planner,Lite Studio Ltd.,Games,"Games, Casual",4.1,256187,0.0,Free,1768083412,4+,2025-10-22,8.4,17.0,No,"iPhone, iPad, iPod touch"
1185022308,Scanner,Easy Craft Ltd.,Photo & Video,Photo & Video,4.7,256127,0.0,Free,424115904,9+,2023-11-08,17.17.21,16.0,No,"iPhone, iPad, iPod touch"
515193010,Maker,Spotify Ltd.,Health & Fitness,Health & Fitness,3.9,256078,0.0,Free,139129410,12+,2024-02-08,7.38,16.0,Yes,"iPhone, iPad, iPod touch"
887444612,Craft App,My Strike Ltd.,Entertainment,Entertainment,4.5,256056,0.0,Free,176629874,17+,2025-12-12,14.10,18.0,Yes,"iPhone, iPad, iPod touch"
577999790,Hyper Studio,My Cam Ltd.,Games,"Games, Simulation",4.3,255953,0.0,Free,2983434362,4+,2026-02-04,9.1,18.0,Yes,"iPhone, iPad, iPod touch"
395693540,Learn 2025,Meta Craft Ltd.,Utilities,"Utilities, Utilities",4.1,255712,2.99,Paid,99715057,4+,2024-12-27,18.2.79,12.0,No,"iPhone, iPad, iPod touch"
1375043926,Health,Lite Chat Ltd.,Games,"Games, Simulation",4.4,255677,0.0,Free,993630833,12+,2025-10-11,2.37,16.0,Yes,"Mac, iPhone, iPad"
1258178753,Crypto Drive,Epic Pay Ltd.,Navigation,Navigation,4.9,255614,0.0,Free,195774099,4+,2024-07-08,12.6,14.0,No,iPad only
1931234493,Meta Craft,My VPN Ltd.,Stickers,Stickers,3.7,255103,0.0,Free,104632519,4+,2025-04-22,4.33,15.0,Yes,"iPhone, iPad, iPod touch"
1910877144,Smart Pay Hub,Super Browser Ltd.,Health & Fitness,Health & Fitness,4.0,254908,0.0,Free,26200189,4+,2023-10-30,3.41.54,15.0,Yes,iPhone only
369871410,Learn,Quick Wallet Ltd.,Medical,Medical,3.4,254782,0.99,Paid,28361898,4+,2023-09-12,14.20,17.0,No,"Mac, iPhone, iPad"
576038455,Browser,Smart Fit Ltd.,Games,"Games, Casual",4.1,254603,0.0,Free,2854372916,4+,2025-07-24,14.48,15.0,Yes,"iPhone, iPad, iPod touch"
1319845562,Super Scanner,Ultra Planner Ltd.,Games,"Games, Action",5.0,254572,0.0,Free,2205459397,12+,2025-08-22,18.19,16.0,Yes,iPad only
1919961606,Chat Premium,Super Cam Ltd.,Productivity,Productivity,3.5,254559,0.0,Free,160927802,4+,2025-03-23,2.24,17.0,Yes,"iPhone, iPad, iPod touch"
1538616906,Dash Online,Epic Wallet Ltd.,Social Networking,Social Networking,4.5,254544,2.99,Paid,112258460,12+,2025-04-01,5.4,17.0,No,"iPhone, iPad, iPod touch"
938432190,Craft,Crypto Maker Ltd.,Games,"Games, Board",4.0,254471,0.0,Free,940333508,12+,2021-07-06,7.9,18.0,Yes,"iPhone, iPad, iPod touch"
525282247,Editor Space,Pro Craft Ltd.,Games,"Games, Role Playing",4.2,254334,2.99,Paid,1111502553,9+,2023-12-24,6.48.6,17.0,No,"iPhone, iPad, iPod touch"
314519331,Easy Pay,Smart Dash Ltd.,Games,"Games, Strategy",4.6,254275,0.99,Paid,2983280319,4+,2024-01-09,9.26.54,15.0,No,"iPhone, iPad, iPod touch"
1373951154,Ultra Scanner,Easy Player Ltd.,Shopping,Shopping,4.2,254047,0.0,Free,63702517,9+,2024-12-26,13.3,17.0,Yes,iPhone only
905570328,Wallet Pro,Neo VPN Ltd.,Games,"Games, Role Playing",4.3,253984,0.0,Free,942489058,12+,2025-10-07,3.41,18.0,Yes,"iPhone, iPad, iPod touch"
1269912586,Studio 2024,Super Studio Ltd.,Games,"Games, Role Playing",4.3,253953,0.0,Free,2589670981,4+,2025-02-07,11.49,16.0,Yes,"iPhone, iPad, iPod touch"
805882781,Easy Drive Pro,Zen Editor Ltd.,Photo & Video,Photo & Video,3.5,253867,0.0,Free,417977600,4+,2025-06-09,18.16,12.0,Yes,iPhone only
1633134446,Health Premium,Super Health Ltd.,Photo & Video,"Photo & Video, Utilities",5.0,253669,0.99,Paid,147130882,4+,2025-05-27,4.30.64,16.0,No,"iPhone, iPad, iPod touch"
1188473259,Connect,Quick Drive Ltd.,Social Networking,"Social Networking, Utilities",5.0,253534,0.0,Free,75955273,12+,2026-01-19,13.17.51,16.0,Yes,"iPhone, iPad, iPod touch"
586731656,VPN Online,Electronic Arts,Games,"Games, Card",5.0,253489,0.0,Free,994951778,4+,2023-05-18,13.44,16.0,Yes,iPhone only
672795598,My Wallet Space,My Drive Ltd.,Entertainment,Entertainment,3.3,253481,0.0,Free,68259756,4+,2024-01-20,13.16.51,17.0,Yes,"iPhone, iPad, iPod touch"
1242656426,Drive,Pro Player Ltd.,Productivity,Productivity,3.6,253340,0.0,Free,74419886,4+,2023-03-14,10.16,16.0,No,"iPhone, iPad, iPod touch"
1318406024,Browser,Easy Connect Ltd.,Photo & Video,Photo & Video,4.3,253248,0.0,Free,84045908,4+,2025-03-30,9.42.56,16.0,Yes,"iPhone, iPad, iPod touch"
606652879,Epic Cam,Neo Health Ltd.,Music,Music,4.4,253188,1.99,Paid,159294138,4+,2025-03-19,2.18,16.0,No,iPhone only
1845819137,Editor,Pro Health Ltd.,Games,"Games, Strategy",3.8,253064,0.0,Free,448285838,4+,2023-05-11,11.0,17.0,Yes,"iPhone, iPad, iPod touch"
1314040908,Dash,Ultra Pay Ltd.,Photo & Video,"Photo & Video, Utilities",4.3,253036,0.0,Free,356928365,4+,2024-08-06,19.28,17.0,Yes,iPhone only
1431983370,Dash,Pro Fit Ltd.,Health & Fitness,Health & Fitness,4.0,253008,0.0,Free,55020352,4+,2022-09-28,17.39,18.0,Yes,"iPhone, iPad, iPod touch"
716642923,Chat Max,i Pay Ltd.,Games,"Games, Card",4.6,252933,2.99,Paid,1202307550,4+,2024-07-22,20.28.84,18.0,No,"iPhone, iPad, iPod touch"
455954613,My Drive,Pro Fit Ltd.,Photo & Video,Photo & Video,4.0,252582,0.0,Free,304619680,4+,2024-07-13,8.34,14.0,No,"iPhone, iPad, iPod touch"
654774436,Pro Craft,Zen Maker Ltd.,Entertainment,Entertainment,4.4,252545,0.0,Free,307771432,9+,2025-11-18,4.36,14.0,Yes,"Mac, iPhone, iPad"
1349040715,Connect,Epic Chat Ltd.,Entertainment,"Entertainment, Utilities",4.7,252416,0.0,Free,115873838,17+,2025-08-09,11.40,14.0,Yes,"iPhone, iPad, iPod touch"
1788925823,Meta Connect 3D,Smart Maker Ltd.,Games,"Games, Card",4.9,252241,0.0,Free,965782604,4+,2026-01-07,13.34,16.0,Yes,iPhone only
606034375,Quick Cam Max,i Player Ltd.,Utilities,Utilities,4.1,252149,0.0,Free,170471744,17+,2024-06-27,2.23,15.0,Yes,iPhone only
459410975,Crypto Studio 2026,My Planner Ltd.,Shopping,Shopping,3.7,252090,0.0,Free,208530918,4+,2024-11-07,17.47,17.0,Yes,"iPhone, iPad, iPod touch"
1892070733,Connect,Epic Health Ltd.,Social Networking,Social Networking,4.4,252023,0.0,Free,191290502,17+,2024-10-08,7.31.51,16.0,Yes,"iPhone, iPad, iPod touch"
871303038,Browser,Zen Craft Ltd.,Games,"Games, Board",4.9,251841,0.0,Free,1939419872,12+,2025-07-27,19.46,14.0,Yes,iPhone only
668315802,Chat Go,Hyper Pay Ltd.,Games,"Games, Simulation",5.0,251395,0.0,Free,2276102320,4+,2025-04-01,14.46,17.0,Yes,"iPhone, iPad, iPod touch"
