date,country,oil_price,oil_change_pct,shipping_pressure,fuel_price,inflation_pct,export_change_pct,import_change_pct,trade_pct_gdp,energy_dependency,oil_import_exposure,shipping_exposure,stock_index,stock_return_pct,market_volatility,shock_intensity,shock_period
14-07-2024,China,75.02,-0.96,73.72,1.32,1.56,-2.11,7.69,48.42,23.51,0.23,91.05,3249.92,0.14,10.75,11.49,Elevated_Risk
14-07-2024,India,72.44,2.93,109.48,1.42,5.06,0.46,4.11,20.4,34.91,1.02,147.7,17980.43,-0.44,5.45,5.65,Elevated_Risk
14-07-2024,India,68.32,3.28,130.8,1.42,5.66,0.92,6.02,49.37,30.28,0.99,170.41,17827.6,-0.48,8.77,13.18,Elevated_Risk
14-07-2024,Iraq,45,4.62,93.81,0.76,4.47,-3.32,3.43,32.3,-64.33,2.97,154.16,907.44,-0.94,11.84,7.26,Elevated_Risk
14-07-2024,Iraq,90.96,-1.6,83.24,0.59,4.37,-2.32,-3.18,57.63,-66.25,1.06,138.39,966.69,-2.08,15.27,10.25,Elevated_Risk
14-07-2024,Iraq,87.17,3.57,79.7,0.75,4.03,-4.69,7.49,45.14,-57.41,2.05,125.46,942.22,-1.74,14.72,11.93,Elevated_Risk
14-07-2024,Japan,87.12,-7.72,106.73,1.41,2.05,6.06,0.48,41.37,86.18,6.65,198.71,28259.7,-1.47,11.53,8.57,Elevated_Risk
14-07-2024,Saudi Arabia,81.66,-0.34,109.52,2.17,4.01,4.25,0.34,78.76,-85.42,0.29,203.07,11684.61,-1.84,16.56,7.96,Elevated_Risk
14-07-2024,Saudi Arabia,81.19,-1.98,148.49,2.29,4.32,2.15,-1.62,47.84,-78.7,1.56,265.35,11988.3,-0.25,9.49,18.19,Elevated_Risk
14-07-2024,Saudi Arabia,98.12,-1.96,102.05,2.21,2.02,6.31,-0.71,46.64,-79.8,1.56,183.49,11861.04,0.15,9.33,4.2,Elevated_Risk
14-07-2024,Saudi Arabia,97.05,-4.05,101.68,2.33,2,-0.64,-2.11,49.06,-81.75,3.31,184.8,11742.95,-1.77,11.06,5.44,Elevated_Risk
14-07-2024,South Korea,92.6,-0.48,82.25,1.5,2.66,-2.22,0.65,86.74,75.06,0.36,143.99,2588.31,3.65,15.9,10.29,Elevated_Risk
14-07-2024,UAE,118.09,-2.22,88.23,2.95,2.88,15.99,14.17,87.12,-66.62,1.48,147.01,4560.82,-2.09,16.02,9.22,Elevated_Risk
14-07-2024,UK,102.51,2.35,166.35,1.82,4.26,0.1,11.53,41.98,34.4,0.81,223.57,8185.1,-2.53,17.85,26.2,Elevated_Risk
14-07-2024,UK,92.92,-3.32,58.03,1.71,2.25,-4.46,-2.83,69.41,35.76,1.19,78.78,7944.18,0.96,12.3,17.61,Elevated_Risk
14-07-2024,UK,84.6,5.43,90.48,1.86,3.35,-3.92,2.24,41.02,38.26,2.08,125.1,7859.45,0.06,9.43,7.86,Elevated_Risk
15-07-2024,China,85,0.96,145.17,1.33,1.23,-4.98,-2.27,51.38,18.04,0.17,171.36,3131.53,-2.51,14.78,18.37,Elevated_Risk
15-07-2024,Saudi Arabia,63.69,-9,83.34,2.08,1.23,2.42,10.42,38.54,-87.34,7.86,156.13,12185.78,1.79,12.27,12.28,Elevated_Risk
15-07-2024,Saudi Arabia,92.27,6.69,105.39,2.49,3.3,-1.41,9.99,41.88,-87.92,5.88,198.05,11831.36,1.15,14.06,8.51,Elevated_Risk
15-07-2024,Saudi Arabia,86.53,4.27,100.96,2.35,2.12,5.63,-4.8,19.94,-77.11,3.29,178.81,12091.25,0.64,12.27,5.68,Elevated_Risk
15-07-2024,UAE,100.87,1.63,89.87,3.01,3.01,-1.8,-1.88,92.79,-70.07,1.14,152.84,4332.41,-0.77,13.74,7.81,Elevated_Risk
15-07-2024,UAE,96.71,3.21,98.34,3.1,2.57,1.08,-3.59,17.82,-74.42,2.39,171.52,4478.27,0.31,11.7,5.29,Elevated_Risk
15-07-2024,UK,58.53,-1.34,94.18,1.91,3.02,-1.53,-1.02,40.21,32.31,0.43,124.61,8226.81,0.57,10.58,5.46,Elevated_Risk
16-07-2024,China,70.14,-5.92,77.03,1.12,1.36,6.03,4.41,45.65,19.04,1.13,91.7,3300.76,0.06,10.87,12.52,Elevated_Risk
16-07-2024,China,86.71,6.41,125.53,1.29,3.03,-2.3,-4.04,35.17,19.65,1.26,150.2,3444.38,0.26,9.26,13,Elevated_Risk
16-07-2024,India,83,0.21,118.04,1.45,4.95,-6.37,-0.81,39.91,37.89,0.08,162.77,18201.37,-2.9,15.46,10.13,Elevated_Risk
16-07-2024,India,59.64,2.13,56.77,1.6,4.96,-1.07,-0.79,59.64,30.16,0.64,73.89,17893.84,-3.32,15.62,18.51,Elevated_Risk
16-07-2024,Japan,96.47,-7.99,71.75,1.36,2.36,-0.83,5.41,10.99,85,6.79,132.74,27835.45,0,7.01,13.77,Elevated_Risk
16-07-2024,South Korea,66.02,-2.5,102.23,1.58,3.25,4.56,-1.83,57.54,71.81,1.8,175.64,2461.52,1.79,16.91,6.74,Elevated_Risk
16-07-2024,UK,75.89,2.1,146.73,1.76,4.02,-9.15,-6.67,45.31,32.43,0.68,194.31,8194.64,3.41,13.48,18.9,Elevated_Risk
16-07-2024,USA,64.9,-1.6,83.96,3.53,3.03,-1.84,-0.35,72.94,-12.12,0.19,94.14,4779.32,0.05,8.98,8.15,Elevated_Risk
17-07-2024,China,72.21,-0.42,131.46,1.13,3.49,-3.02,3.43,49.43,17.2,0.07,154.07,3299.36,-0.77,12.07,13.23,Elevated_Risk
17-07-2024,Germany,94.13,-8.77,100.66,1.93,2.61,-1.58,-3.06,55.31,61.44,5.39,162.51,15973.15,-0.18,9.14,6.45,Elevated_Risk
17-07-2024,Iraq,59.54,0.57,85.12,0.81,3.42,-4.33,-0.78,44.9,-62.61,0.36,138.41,1015.04,0.76,12.3,8.38,Elevated_Risk
17-07-2024,Japan,112.28,-6.32,58.31,1.49,2.28,-1.75,-3,38.18,85.93,5.43,108.42,27741.05,0.72,10.01,18.04,Elevated_Risk
17-07-2024,Japan,81.11,-5.44,92.76,1.43,2.84,9.11,6.12,52.58,89.93,4.89,176.18,28230.3,-0.64,11.28,7.73,Elevated_Risk
17-07-2024,Japan,68.04,-2.48,82.81,1.48,3.47,1.37,-3.14,84.1,88.35,2.19,155.97,27827.98,1.95,14.69,10.56,Elevated_Risk
17-07-2024,Japan,115.13,-4.21,118.31,1.5,2.88,-2.27,-1.86,44.46,87.36,3.68,221.67,28106.26,-0.48,14.98,11.67,Elevated_Risk
17-07-2024,Japan,79.34,-2.1,50,1.4,2.5,-1.47,-2.21,95.43,94.71,1.99,97.35,28033.66,2.07,13.37,19.85,Elevated_Risk
17-07-2024,Saudi Arabia,90.65,5.95,76.9,2.39,2.78,2.64,1.45,60.96,-80.46,4.79,138.77,11761.56,-0.51,5.47,10.95,Elevated_Risk
17-07-2024,Saudi Arabia,67.6,4.45,118.94,2.32,2.11,7.91,0.11,33.39,-84.52,3.76,219.47,11891.6,-0.16,12.84,11.31,Elevated_Risk
17-07-2024,South Korea,73.82,-0.64,111.75,1.57,2.87,6.73,-3.89,37.66,69.73,0.45,189.67,2712.34,-1.84,15.08,8.3,Elevated_Risk
17-07-2024,UAE,79.32,-0.33,86.65,3.03,3.26,-1.32,-6.87,59.78,-76.94,0.25,153.32,4628.55,1.61,11.78,7.67,Elevated_Risk
17-07-2024,UAE,73,-3.72,50,2.89,2.96,-2.2,1.39,54.38,-70.91,2.64,85.46,4535.92,0.55,9.42,19.31,Elevated_Risk
17-07-2024,UK,97.59,2.88,56.77,1.74,2.83,-4.15,-1.34,22,39.02,1.12,78.92,7808.3,0.74,13.05,18.04,Elevated_Risk
17-07-2024,USA,72.87,4.22,113.86,3.57,2.76,-6.56,-3.54,42.65,-14.82,0.63,130.73,5272.56,-0.32,13.47,9.89,Elevated_Risk
18-07-2024,China,67.37,-1.85,84.68,1.12,1.61,-7.21,2.73,81.17,19.93,0.37,101.56,2975.31,-1.2,13.01,9.24,Elevated_Risk
18-07-2024,China,91.82,3.54,123.36,1.25,2.96,-1.23,6.51,66.11,22.58,0.8,151.21,3228.7,-1.24,12.82,12.27,Elevated_Risk
18-07-2024,India,64.09,2.17,134.8,1.39,5.64,11.49,0.27,32.47,30.33,0.66,175.68,18072.28,-0.72,11.53,14.77,Elevated_Risk
18-07-2024,India,45.2,3.06,64.61,1.38,4.72,-5.98,1.2,61.87,31.3,0.96,84.83,17889.5,0.81,12.88,15.7,Elevated_Risk
18-07-2024,India,69.35,-9.1,97.61,1.36,5.23,-3.98,6.08,46.22,37.95,3.45,134.65,17948.06,2.87,11.95,7.94,Elevated_Risk
18-07-2024,India,120.58,-4.86,88.37,1.28,4.8,0.11,-5.34,27.1,34.93,1.7,119.24,17880.59,-3.22,18.59,11.01,Elevated_Risk
18-07-2024,Iraq,93.6,-3.31,101.92,0.62,3.48,3.27,0.75,94.83,-60.76,2.01,163.85,984.41,0.63,13.22,5.87,Elevated_Risk
18-07-2024,Iraq,82.42,-1.7,121.03,0.64,3.82,1.43,0.53,22.25,-60.8,1.03,194.62,1051.7,0.51,11.96,10.58,Elevated_Risk
18-07-2024,Japan,86.64,3.71,125.83,1.6,2.84,3.35,1.85,40.11,83,3.08,230.27,27945.85,1.8,14.58,13.61,Elevated_Risk
18-07-2024,Saudi Arabia,80.37,-4.72,84.45,2.24,2.58,-1.72,3.35,27.62,-82.05,3.87,153.74,11932.08,2.42,15.09,11.08,Elevated_Risk
18-07-2024,Saudi Arabia,77.87,-1.52,60.76,2.28,1.86,0.72,0.71,44.78,-81.91,1.25,110.53,11871.44,2.29,16.75,17.4,Elevated_Risk
18-07-2024,South Korea,91.21,-2.1,79.57,1.69,2.15,3.16,-1.23,74.42,75.98,1.6,140.03,2382.33,-3.29,17.51,12.22,Elevated_Risk
18-07-2024,South Korea,79.54,-1.84,77.18,1.65,2.69,4.69,-5.52,45.33,76.78,1.41,136.44,2588.94,1.07,13.66,11.68,Elevated_Risk
18-07-2024,USA,73.42,2.68,114.95,3.5,3.46,-4.44,4.15,54.7,-13.79,0.37,130.8,4799.59,-1.97,11.69,9.06,Elevated_Risk
19-07-2024,China,82.18,-3.12,78.61,1.2,1.82,-0.84,-4.36,46.96,18.91,0.59,93.48,3177.79,-0.8,12.27,11.35,Elevated_Risk
19-07-2024,China,64.39,-2.36,90.52,1.26,1.82,5.17,8.64,29.48,25.46,0.6,113.57,3065.28,-0.47,11.19,7.15,Elevated_Risk
19-07-2024,Germany,71.15,-0.24,140.01,1.94,2.66,-5.75,-2.79,36.36,59.55,0.14,223.39,15953.28,0.88,10.83,15.35,Elevated_Risk
19-07-2024,India,80.74,-3.45,127.95,1.5,5.61,7.93,-6.48,57.08,35.62,1.23,173.53,17819.3,-1.57,10.34,12.87,Elevated_Risk
19-07-2024,Saudi Arabia,93.4,-1.27,97.18,2.43,3.04,1.37,5.07,51.22,-84.03,1.07,178.84,12055.67,2.19,13.19,5.31,Elevated_Risk
19-07-2024,South Korea,87.25,8.89,108.77,1.59,2.58,2.49,-1.19,42.61,75.96,6.75,191.39,2603.92,-2.64,18.11,11.62,Elevated_Risk
19-07-2024,South Korea,78.61,5.6,99.66,1.68,2.58,10.06,-2.69,67.62,76.29,4.27,175.69,2694.5,-0.93,9.58,5.22,Elevated_Risk
19-07-2024,South Korea,79.8,-5.42,110.43,1.53,3.03,5.64,-2.43,21.13,80.19,4.35,198.98,2551.35,-0.51,13.53,9.36,Elevated_Risk
19-07-2024,UAE,72.75,1.1,154.25,3.06,3.2,3.36,1.42,56.72,-73.1,0.8,267.01,4601.61,0.61,10.08,19.74,Elevated_Risk
19-07-2024,UK,80.38,0.97,118.44,1.92,3.26,3.17,-8.73,57.18,35.84,0.35,160.89,8171.55,0.54,9.93,8.9,Elevated_Risk
20-07-2024,China,79.26,-1.11,119.74,1.25,2.08,5.4,2.91,54.48,21.68,0.24,145.7,3138.54,-1.11,15.78,11.1,Elevated_Risk
20-07-2024,Germany,92.12,-3.49,105.28,1.84,2.51,-0.3,3.23,55.39,62.39,2.18,170.96,16292.14,2.52,17.24,8.15,Elevated_Risk
20-07-2024,Germany,63.74,4.92,161.54,1.98,3.56,-2.65,2.98,95.53,53.62,2.64,248.16,15890.55,-0.26,9.09,23.16,Elevated_Risk
20-07-2024,Germany,82.19,-0.43,90.27,1.9,2.44,-1.03,0.9,38.55,59.87,0.26,144.31,15719.47,-0.36,12.85,6.95,Elevated_Risk
20-07-2024,Iraq,105.37,1.5,81.42,0.58,4.94,3.3,9.12,80.5,-61.71,0.93,131.66,1081.54,-2.41,14.2,10.43,Elevated_Risk
20-07-2024,Saudi Arabia,97.76,-3.92,83.87,2.04,2.96,1.29,-0.26,50.41,-79.36,3.11,150.43,12061.66,0.59,8.07,8.83,Elevated_Risk
20-07-2024,Saudi Arabia,96.62,-6.57,123.72,2.24,2.37,-1.56,-0.26,18.69,-82.39,5.41,225.65,12068.78,-1.43,13.88,13.91,Elevated_Risk
20-07-2024,South Korea,91.67,1.16,84.19,1.52,2.35,5.55,8.27,29.93,73.19,0.85,145.81,2674.45,-0.69,10.09,8.23,Elevated_Risk
20-07-2024,UK,78.41,-1.06,99.41,1.78,3.21,2.12,-2.23,63.01,37.75,0.4,136.94,7967.41,1.79,14.04,4.81,Elevated_Risk
20-07-2024,UK,79.71,0.79,114.86,1.82,3.42,1.83,3.24,33.66,31.36,0.25,150.88,8254.68,-0.54,14.17,9.02,Elevated_Risk
21-07-2024,China,68.24,-1.68,97.21,1.09,1.33,-6.95,-1.9,40.66,20.22,0.34,116.87,3299.39,-0.66,12.63,5.3,Elevated_Risk
21-07-2024,Germany,88.08,4.21,96.58,1.92,2.57,-1.22,4.5,48.63,56.76,2.39,151.4,16055.62,0.51,12.59,6.49,Elevated_Risk
21-07-2024,Iraq,109.37,-1.36,90.74,0.6,3.48,6.42,0.8,80.74,-56.22,0.76,141.75,860.22,-0.43,13.91,7.5,Elevated_Risk
21-07-2024,UAE,68.18,4.89,72.85,3.03,3.14,12.63,2.53,48.77,-67.48,3.3,122.01,4296.32,0.47,9.63,12.99,Elevated_Risk
21-07-2024,UAE,88.51,-2.21,96.98,3,3.27,1.82,0.13,43.27,-69.07,1.53,163.96,4295.22,-0.37,14.46,6.13,Elevated_Risk
22-07-2024,China,67.64,3.28,107.32,1.32,2.38,2.15,5.66,51.43,16.07,0.53,124.57,3022.3,0.25,8,5.91,Elevated_Risk
22-07-2024,Germany,99.36,-3.12,88.7,1.88,2.43,-4.93,9.28,64.79,61.19,1.91,142.98,16021.68,1.37,11.91,8.21,Elevated_Risk
22-07-2024,Iraq,76.12,3.67,59.95,0.78,3.34,3.43,-3.37,46.53,-61.35,2.25,96.73,936.39,0.26,9.07,16.2,Elevated_Risk
22-07-2024,Japan,83.48,-2.47,129.76,1.59,3.25,-3.3,4.37,60.23,87.24,2.15,242.96,28182.62,-0.51,14.08,14.14,Elevated_Risk
22-07-2024,Saudi Arabia,94.2,3.83,103.21,2.37,2.67,9.24,1.02,22.27,-76.41,2.93,182.07,11942.19,0.1,10.91,5.77,Elevated_Risk
22-07-2024,South Korea,72.66,-0.68,68.98,1.65,3.24,-3.23,-4.13,75.25,74.69,0.51,120.5,2639.95,3.06,15.56,14.25,Elevated_Risk
22-07-2024,South Korea,82.05,2.88,119.22,1.81,2.12,10.19,5.26,56.38,75.03,2.16,208.67,2635.92,-0.67,12.76,10.75,Elevated_Risk
22-07-2024,UK,86.05,2.98,93.36,1.83,3.56,-3.42,10.04,46.52,31.57,0.94,122.83,8165.94,0.38,8.29,5.67,Elevated_Risk
22-07-2024,UK,66.9,2.38,107.03,1.88,2.66,-0.6,-0.39,38.69,31.83,0.76,141.1,7965.28,-2.92,18.01,8.46,Elevated_Risk
22-07-2024,USA,91.07,0.22,148.59,3.48,3.65,-4.75,8.15,94.7,-10.59,0.02,164.33,5011,-1.61,14.99,19.16,Elevated_Risk
22-07-2024,USA,82.48,6.87,123.05,3.64,3.44,-0.21,5.19,55.27,-11.46,0.79,137.15,4960.55,0.06,10.47,12.8,Elevated_Risk
23-07-2024,China,77.13,-1.97,113.16,1.2,1.52,-5.5,-1.67,59.23,17.57,0.35,133.04,3138.62,-0.33,12.21,8.4,Elevated_Risk
23-07-2024,Germany,61.11,4.72,92.57,2.01,2.75,-2.15,7.36,71.08,53.15,2.51,141.77,15969.51,1.19,10.81,7.36,Elevated_Risk
23-07-2024,Germany,121.59,-6.67,87.25,1.66,2.72,3.58,-9.49,33.5,62.97,4.2,142.19,15843.62,0.62,12.09,10.12,Elevated_Risk
23-07-2024,Japan,68.52,-5.18,78.54,1.26,2.01,0.05,5.07,58.92,83.2,4.31,143.89,27963.46,2.69,11.64,12,Elevated_Risk
23-07-2024,UAE,96.29,3.65,104.66,3.07,3.41,5.25,4.38,44.1,-73.19,2.67,181.26,4299.54,3.06,17.14,8,Elevated_Risk
23-07-2024,UK,52.87,3.05,119.11,1.91,3.13,-2.77,13.8,68.29,30.94,0.94,155.96,8012.47,0.24,12.65,10.75,Elevated_Risk
23-07-2024,UK,60.53,1.45,50,1.88,3.17,-3.26,0.98,54.41,38.78,0.56,69.39,8093.36,1.86,13.39,19.6,Elevated_Risk
23-07-2024,UK,106.1,-0.61,50,1.74,2.61,3.1,4.7,19.67,40.33,0.25,70.17,8223.29,2.12,10.52,18.4,Elevated_Risk
23-07-2024,USA,81.97,4.41,101.74,3.43,3.39,-2.02,-6.72,60.99,-4.82,0.21,106.64,5045.67,0.09,10.26,5.36,Elevated_Risk
24-07-2024,China,88.64,4.28,131.48,1.15,1.77,-0.98,6.28,61.45,21.96,0.94,160.35,3341.76,2.85,18.71,16.77,Elevated_Risk
24-07-2024,China,70.77,-7.02,85.03,1.1,1.99,0,-5.46,72.58,14.66,1.03,97.5,3349.21,0.1,5.74,9.02,Elevated_Risk
24-07-2024,Germany,77.67,-1.15,113.88,1.78,2.58,3.47,4.06,42.65,61.27,0.7,183.65,15735.75,-1.14,14.53,8.98,Elevated_Risk
24-07-2024,Iraq,69.77,-1.66,90.14,0.72,4.02,-0.42,-5.21,50.35,-52.07,0.86,137.08,748.58,0.74,10.93,6.9,Elevated_Risk
24-07-2024,Iraq,83.42,10.07,93.63,0.77,3.98,4.21,-2.31,36.67,-64.28,6.47,153.82,869.49,-1.6,15.16,10.49,Elevated_Risk
24-07-2024,Iraq,79.37,-2.34,165.03,0.59,4.42,-6.26,3.11,2.94,-60.89,1.42,265.52,787.65,-1.01,13.08,24.37,Elevated_Risk
24-07-2024,Japan,76.38,6.47,64.84,1.56,2.53,0.45,3.49,87.03,85.84,5.55,120.5,27835.35,-0.92,12.45,16.87,Elevated_Risk
24-07-2024,Japan,71.36,-1.69,94.58,1.46,1.87,3.46,6.27,35.5,87.22,1.47,177.07,28026.87,1.24,13.21,6.26,Elevated_Risk
24-07-2024,Saudi Arabia,65.81,2.87,117.78,2.38,2.03,-9.19,7.72,41.9,-72.43,2.08,203.09,11958.01,-1.3,13.78,10.62,Elevated_Risk
24-07-2024,South Korea,86.38,-0.81,105.57,1.58,2.82,4.13,-2.88,57.29,74.93,0.61,184.67,2692.23,1.47,13.79,6.13,Elevated_Risk
24-07-2024,South Korea,75.94,-5.58,116.75,1.57,2.11,-8.09,6.09,32.28,70.61,3.94,199.19,2595.53,2.21,13.73,11.38,Elevated_Risk
24-07-2024,UAE,68.11,3.52,108.96,2.9,2.25,7.28,5.22,54.32,-69.83,2.46,185.05,4542.4,-0.72,8.57,6.67,Elevated_Risk
24-07-2024,UK,84.14,4.79,110.12,1.8,3.19,-5.13,2.21,68.48,36.7,1.76,150.53,8020.84,0.1,9.08,7.68,Elevated_Risk
24-07-2024,UK,92.02,-2.78,67.95,1.77,2.39,6.92,-2.79,40.66,34.76,0.97,91.57,8295.46,-1.08,12.57,14.5,Elevated_Risk
24-07-2024,UK,84.08,2.07,98.19,1.78,3.77,-4.39,0.98,51.98,35.27,0.73,132.82,7799.5,1.03,12.61,5.15,Elevated_Risk
24-07-2024,USA,79.42,2.37,91.4,3.43,2.69,-1.06,2.3,55.61,-10.97,0.26,101.43,4829.62,1.1,12.74,7.35,Elevated_Risk
25-07-2024,Germany,70.89,9.32,122.62,2.13,2.67,1.37,-10.28,55.45,58.2,5.42,193.98,16189.28,-0.79,12.72,14.33,Elevated_Risk
25-07-2024,Iraq,89.48,-3.99,104.37,0.61,3.31,5.98,7.7,36.99,-60.71,2.42,167.73,914.63,2.89,14.87,7.37,Elevated_Risk
25-07-2024,Saudi Arabia,73.34,5.32,128.46,2.44,2.39,-5.57,-4.57,24.53,-80.07,4.26,231.32,12028.07,0.43,11.69,14.17,Elevated_Risk
25-07-2024,Saudi Arabia,105.68,-1.61,88.68,2.17,1.37,1.97,-4.9,67,-77.1,1.24,157.05,11847.63,-1.26,14.4,8.36,Elevated_Risk
25-07-2024,South Korea,90.5,2.29,93.39,1.66,2.19,4.22,-3.2,105.44,81.68,1.87,169.67,2753.35,2.72,11.34,6.3,Elevated_Risk
25-07-2024,UAE,67.99,-3.46,93.83,2.9,2.55,2.54,-2.94,57.72,-66.31,2.29,156.05,4278.59,-2.33,13.54,7.3,Elevated_Risk
25-07-2024,UK,83.28,6.62,69.28,1.97,2.73,-0.12,-4.89,61.77,33.45,2.21,92.45,8118.35,-4.71,20.3,17.95,Elevated_Risk
25-07-2024,UK,83.62,-3.87,80.33,1.75,2.41,-5,1.75,48.57,39.08,1.51,111.72,8053.91,-0.78,7.97,9.84,Elevated_Risk
25-07-2024,USA,80.04,4.04,110.22,3.59,3.05,-0.85,10.14,64.64,-12.92,0.52,124.46,4892.37,-1.27,14.91,9.15,Elevated_Risk
26-07-2024,China,93.11,-4.66,127.59,1.05,2.75,-6.66,-5.25,80.09,16.33,0.76,148.43,3157.22,-1.35,11.91,13.71,Elevated_Risk
26-07-2024,Germany,69.62,-3.13,77.14,1.93,2.98,0.11,1.3,35.73,61.02,1.91,124.21,15981.62,1.68,16.53,13.07,Elevated_Risk
26-07-2024,India,92.4,-1.77,119.78,1.31,5.09,-3.53,4.93,64.79,33.81,0.6,160.28,17920.47,0.06,10.05,9.66,Elevated_Risk
26-07-2024,India,71.03,-1.37,126.26,1.33,5.41,-1.06,6.28,66.97,35,0.48,170.45,17981.95,0.21,11.87,11.99,Elevated_Risk
26-07-2024,Japan,103.52,4.51,88.9,1.51,2.9,-4.32,-1.65,72.92,80.12,3.61,160.13,27902.22,1.56,11.54,8.6,Elevated_Risk
26-07-2024,Japan,96.57,-0.18,93.03,1.46,2,-9.47,-1.33,41.65,83.07,0.15,170.31,28004.42,1.91,12.58,5.94,Elevated_Risk
26-07-2024,South Korea,78.19,-5.08,111.65,1.44,2.57,5.53,1.7,40.97,69.51,3.53,189.26,2655.81,-1.01,11.62,9.01,Elevated_Risk
26-07-2024,South Korea,58.73,0.45,105.67,1.62,3.01,1.76,5.98,76.49,76.9,0.35,186.93,2515.71,-0.47,9.7,4.79,Elevated_Risk
26-07-2024,UAE,69.45,3.24,113.86,2.94,2.42,7.82,7.15,49.32,-69.92,2.27,193.47,4339.22,-2.98,16.93,10.53,Elevated_Risk
26-07-2024,UK,85.11,3.17,110.58,1.81,3.03,1.14,-0.92,47.25,37.75,1.2,152.32,8072.74,1.15,13.05,8.36,Elevated_Risk
27-07-2024,China,99.14,3.54,95.59,1.37,2.74,2.32,3.49,41.93,20.29,0.72,114.99,3423.01,-1.28,13.64,6.83,Elevated_Risk
27-07-2024,Germany,84.02,3.84,82.3,1.97,3.02,0.18,0.84,49.17,58.88,2.26,130.76,15919.24,-0.7,11.42,10.27,Elevated_Risk
27-07-2024,India,90.36,-1.85,100.3,1.33,4.49,2.07,0.45,87.14,37.4,0.69,137.81,17866.53,-1.56,14.26,5.11,Elevated_Risk
27-07-2024,India,68.44,2.49,84.83,1.31,5.37,8.25,8.01,62.01,37.78,0.94,116.88,17709.41,-2.42,12.41,9.27,Elevated_Risk
27-07-2024,Japan,51.52,0.88,125.31,1.62,2.96,-7.85,-1.1,58.77,86.92,0.76,234.23,28168.64,-0.8,11.92,11.52,Elevated_Risk
27-07-2024,Japan,80.2,3.08,112.97,1.57,1.95,-2.09,5.98,17.85,81.34,2.51,204.86,28180.35,-0.26,9.55,7.99,Elevated_Risk
27-07-2024,Japan,69.72,-0.82,111.33,1.49,2.2,7.75,9.93,52.95,86.44,0.71,207.56,28256.46,-1.82,16.62,8.71,Elevated_Risk
27-07-2024,Japan,91.76,-4.58,110.6,1.41,1.86,12.06,6.09,55.32,81.22,3.72,200.43,28055.81,2.6,11.78,8.55,Elevated_Risk
27-07-2024,Japan,79.77,-1.41,102.43,1.55,2.6,3.63,-6.91,37.72,82.52,1.16,186.96,27985.85,1.54,12.49,5.04,Elevated_Risk
27-07-2024,Saudi Arabia,85.08,1.43,84.81,2.35,3.31,5.01,2.58,83.83,-77.9,1.11,150.88,12014.85,-0.35,9.6,8.01,Elevated_Risk
27-07-2024,Saudi Arabia,108.69,5.16,103.85,2.28,3.54,-4.98,-9.21,43.9,-85.54,4.41,192.68,11937.43,-0.14,10.04,6.23,Elevated_Risk
27-07-2024,Saudi Arabia,50.77,-3.15,110.69,2.32,3.49,-8.5,0.91,51.97,-75.9,2.39,194.7,11993.77,0.47,13.22,8.43,Elevated_Risk
27-07-2024,UAE,85.13,4.87,136.14,3.07,4.18,9.3,2.7,41.11,-68.08,3.32,228.82,4547.91,-0.15,9.41,15.61,Elevated_Risk
27-07-2024,UAE,95.18,-1.97,120.82,2.93,2.81,-0.03,1.25,25.62,-74.67,1.47,211.04,4650.13,-0.48,18.1,12.46,Elevated_Risk
27-07-2024,UK,100.53,2.87,137.12,1.71,3.68,-7.21,4.46,39.49,34.99,1,185.1,8005.14,-2.25,14.97,16.77,Elevated_Risk
27-07-2024,USA,112.4,-2.72,60.76,3.61,2.37,5.92,9.37,20.76,-12.58,0.34,68.4,5184.09,1.95,16.04,17.67,Elevated_Risk
27-07-2024,USA,80.69,4.82,73.66,3.46,3.02,6.46,-2.46,42.66,-8.95,0.43,80.25,5086.71,-0.55,11.06,13.15,Elevated_Risk
28-07-2024,China,79.23,3.92,98.33,1.26,1.98,3.45,6.69,92.41,16.3,0.64,114.36,3258.16,-2.16,14.38,6.38,Elevated_Risk
28-07-2024,China,78.86,2.51,105.57,1.25,1.31,0.38,1.91,63.75,19.23,0.48,125.87,3120.36,1.02,12.18,6.33,Elevated_Risk
28-07-2024,India,80.48,-2.27,141.75,1.37,5.32,-3.59,-5.03,13.51,36.41,0.83,193.36,18406.93,0.05,9.29,16.22,Elevated_Risk
28-07-2024,India,94.13,7.11,116.79,1.57,5.18,-4.85,6.38,94.94,32.75,2.33,155.04,18377.87,-3.31,17.38,13.1,Elevated_Risk
28-07-2024,Iraq,62.93,3.07,141.62,0.55,4.73,5.12,7.3,74.58,-61.44,1.89,228.63,1077.87,-0.64,11.06,17.03,Elevated_Risk
28-07-2024,Japan,73.25,-0.5,95.46,1.53,2.37,-5.32,2.48,21.26,81.19,0.41,172.96,28094.66,-0.15,10.56,4.73,Elevated_Risk
28-07-2024,Japan,94.2,1.3,74.35,1.46,2.57,-4.94,-2.06,20.51,78.14,1.02,132.45,27803.09,0.97,11.87,11.78,Elevated_Risk
28-07-2024,Japan,83.42,2.21,93,1.57,3,-4.19,10.69,68.12,84.2,1.86,171.31,27975.84,-2.14,16.61,7.97,Elevated_Risk
28-07-2024,Saudi Arabia,53.2,1.35,106.93,2.3,2.87,-12.52,-1.79,16.93,-82.74,1.12,195.4,12139.03,1.27,7.94,5,Elevated_Risk
